COMPANY,AGE,SEX,LOC,FMIL_SGMT,MAU,구매력,저가선호,인스타그램활동,부모서비스관심,공기질민감,홈쇼핑관심,온라인상품권관심,홈케어서비스관심,공기질가전제품관심,디지털전자제품기타관심,바디케어관심,반려동물용품관심,비타민영양제관심,생활가전제품기타관심,안마용품관심,헬스케어용품관심,헬스케어의료관심
coway,10,FEMALE,부산,,3,0,0.8,3.1,1.3,4.5,0.1,4.2,0,0,0,0,0,0,0,0,0,0
coway,10,FEMALE,경남,키즈맘_중학생,1,3.6,0,0,0,0,0.4,0,0,6.9,5.9,0.8,8.6,8.7,2.8,1.1,7,3.5
coway,10,MALE,충북,키즈맘_초등생,1,5.4,2.9,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,10,MALE,,,9,1.1,1.3,4,1.9,1.8,2.5,0.8,0,0.8,0.4,0.1,0.6,0.8,0.3,0.1,0.9,0.4
coway,10,MALE,경북,중년_자녀동거,1,0,1.9,1.4,0,0,10,0,0,0,0,0,0,0,0,0,0,0
coway,10,FEMALE,광주,,1,0,1.5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
coway,10,MALE,경기,,6,1.1,0.3,0.8,1.2,2.7,0.5,4.2,0,0,0,0,0,0,0,0,0,0
coway,10,MALE,인천,,1,1.5,0,4,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0
coway,10,FEMALE,,중년_자녀동거,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,10,MALE,서울,,3,2.1,1.1,5.8,2.3,0,1.5,5.3,0,2.5,0.9,0.2,2.3,2.8,0.9,0.1,2.9,0.6
coway,10,MALE,대전,2인가구,1,0,7.7,8.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,10,FEMALE,대전,,1,0,1.2,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0
coway,20,MALE,서울,키즈맘_미취학,19,1.7,4,3.1,1.5,1.6,1.9,2.1,0,6.7,2.9,4.2,4.8,6.3,2.5,3.6,7.1,3.7
coway,20,MALE,인천,키즈맘_중학생,11,2.3,5.1,5.7,1.4,2.4,4.3,2.4,0.8,6.8,2.9,2.8,5.2,6.8,2.9,2.4,7.1,3.1
coway,20,MALE,제주,키즈맘_초등생,2,1.7,0,0.3,6.4,6.4,0.8,3.3,0,7.4,2.7,3.1,5.4,6.9,2.3,1,7.8,3.2
coway,20,FEMALE,부산,1인가구,5,2.4,3,5.9,0.8,4.8,0.6,2.5,0,5.9,5.2,3.6,6.9,6.6,3.1,4.5,5.4,4.6
coway,20,FEMALE,충북,중년_자녀동거,2,2.9,3.8,4.4,0,0,2.1,0,0,5.7,7.2,9.3,6.8,6.2,2.9,8.4,6.6,8.7
coway,20,MALE,전북,1인가구,4,1.7,2.5,5.3,1.2,0,0.7,5.9,0,6.6,3.3,2.6,5.7,6.7,2.6,1.3,8.3,3.6
coway,20,FEMALE,대구,중년_자녀동거,6,2.3,0.3,4.3,0.6,3.7,3,2.3,0,6.4,5.4,5,7.4,6.4,2.5,5.2,6.9,5.9
coway,20,MALE,,키즈맘_미취학,44,2.2,4.1,3.9,0.7,1.9,1.1,2,0.2,6,3,3.8,4.4,5.5,2.4,2.6,7.1,3.8
coway,20,,경기,키즈맘_초등생,2,5.9,4,4,0,4,0.9,3.6,0,7.6,2.8,0.9,7.9,8.4,2.2,1.5,6.8,1.7
coway,20,,경북,,1,0,7.2,9.2,0,0,1.7,0,0,3.4,7.3,9.5,4.6,3.6,2.9,9,2.5,8.7
coway,20,MALE,대구,2인가구,7,1.5,2.8,4.3,0.4,0,0.2,4.8,1.2,5.6,3.1,7.5,3.2,4.7,2.1,6.1,7.5,5.7
coway,20,MALE,부산,키즈맘_중학생,9,1.3,2.8,3,0.7,1.9,1.9,2.6,0,6.1,3.3,5.4,4.1,4.9,2.5,3.9,7.7,4.9
coway,20,MALE,울산,키즈맘_미취학,4,3.9,4.2,7,3.4,2.2,0.5,2.4,0,7.2,2.6,4.6,4.3,5.7,2.4,3.6,7.7,3.2
coway,20,MALE,광주,1인가구,5,1.6,1.2,4,0,0,0.2,3.5,0,6.1,2.6,1.6,4.6,6.7,2.3,0.8,6.3,2.9
coway,20,MALE,충남,키즈맘_초등생,5,4,7,4.9,0,0,4.3,1.9,0,7.8,3.1,2.6,6.2,7.7,2.6,2,8.4,3.3
coway,20,MALE,전남,중년_자녀동거,7,2.1,4.1,4.1,0,1.2,0.5,5.8,0,6.3,2.8,1.9,5,6.1,2.6,1.8,6.4,2.3
coway,20,MALE,경남,키즈맘_중학생,8,3.6,1.3,1.2,2.4,2.5,2,3.1,0,5.5,2.8,3.1,3.9,4.8,2.5,2.6,6.1,3.3
coway,20,FEMALE,인천,,9,2.7,4.8,5.3,3.1,3,3.2,3.5,1,6.5,5.2,3.8,7.3,6.6,3.6,3.8,5.4,4.5
coway,20,FEMALE,제주,2인가구,1,4.7,0,0,0,0,0.7,0,5,6.5,5.9,7.5,7.7,6.1,2.5,7.6,7.5,7.5
coway,20,FEMALE,,중년_자녀동거,31,2.8,2.7,4.2,1.6,0.8,2,2.2,0.1,6,5,4,7.1,6.3,2.6,4.3,5.6,4.8
coway,20,FEMALE,대전,키즈맘_중학생,8,2.4,3.9,3.3,1.7,1.1,1.7,1.7,0,7.2,4.8,2,8.1,8.2,3.2,2.1,5.7,3.6
coway,20,FEMALE,경남,키즈맘_초등생,7,1.6,1,6.4,0.3,0.8,1,2.4,0,3.9,4.6,6.1,4.6,3.6,2.3,5.9,4.2,5
coway,20,,경남,키즈맘_미취학,2,2.9,0,5,0.4,4,0.4,4.5,2.9,6.2,4.3,2.1,6.5,6.7,3.3,2.1,5.7,2.6
coway,20,FEMALE,울산,1인가구,2,0,2.9,0,1.5,0,0.2,5.8,0,5.3,5.3,2.4,6.4,6.5,3.6,3.3,5.6,4.6
coway,20,FEMALE,서울,,9,3.3,4.7,4.4,1.1,3.1,0.7,1.4,0,5.6,5.7,4.2,7.3,6.7,2.7,4.1,5.8,5.5
coway,20,MALE,강원,2인가구,2,6.4,0,9.3,0,3,1.4,3.6,2.3,6.5,2.6,5,3.9,5.4,2,3.8,6.2,4.1
coway,20,MALE,대전,2인가구,4,4.3,4.6,0.7,0,0,3.6,2,0,7.1,2.6,3.8,4.6,5.2,2.1,3.1,7.8,3.7
coway,20,FEMALE,경기,중년_자녀동거,25,2.7,1.8,4.9,1.7,0.8,0.7,3,0.6,4.7,3.6,2.9,5.3,5,2.3,3.2,4.2,3.3
coway,20,FEMALE,강원,키즈맘_미취학,1,4.6,0,0,0,0,0,0,0,3.5,6,9.5,4.7,2.9,2.5,9.2,2.3,7.7
coway,20,FEMALE,전남,,1,6.5,0,0,0,2.7,3.8,6.8,0,5.9,6.7,2,8.2,8.1,3.1,2.4,7.2,5.9
coway,20,FEMALE,전북,키즈맘_초등생,6,3.5,3.8,5.1,3.8,0.8,2.1,1.7,1.3,6.6,4.8,4.2,7.1,7.9,3.1,4.3,5.3,4.4
coway,20,MALE,경북,1인가구,6,1.9,3.8,6.3,0.5,0,0.6,3.1,0,6.6,3,6.5,4.5,5,2.3,4.4,8.1,4.5
coway,20,MALE,경기,키즈맘_중학생,39,2.2,3.3,3.9,1.3,1.3,0.6,2.3,0.2,6.3,3.3,4.9,4.7,5.8,2.5,3.2,7.6,4.3
coway,20,FEMALE,충남,2인가구,7,4.4,1.7,5.2,3.6,1.8,1.5,3,0,6.1,4.9,4,6.7,6.3,3.3,4.4,5.8,4.8
coway,20,FEMALE,광주,,3,4.5,1.7,7.7,2.2,4.6,1.6,4.2,0,3.6,2.4,1.2,4.2,2.6,1.3,2.8,3.1,1.7
coway,20,MALE,세종,키즈맘_중학생,1,0,0,0,0,0,0,0,0,7.3,3.3,0.9,5.9,8.2,2.7,0.9,8.8,2.5
coway,20,FEMALE,경북,1인가구,6,1.6,0.8,6.1,0.6,2.3,0.9,1.1,0,6.7,5.1,3,7.8,7.2,2.7,3.6,5.8,4.2
coway,20,MALE,충북,키즈맘_미취학,2,5.9,3.5,8.4,0,0,0.3,3.7,0,6.1,3.2,6.4,2.8,4.6,1.6,3.5,6.3,4.7
coway,30,MALE,서울,중년_자녀동거,133,3.5,4.3,3.3,2.3,2.1,2.4,2.4,0.6,6,3.1,4.6,4.2,5.2,2.5,3.3,6.6,4.1
coway,30,MALE,제주,키즈맘_초등생,13,3,2.5,3.3,3,2.5,1.9,1.1,0,5.7,3.4,4.8,4.5,5.7,2.5,2.7,7.1,4
coway,30,,부산,키즈맘_중학생,2,0,3.5,0,3.6,4.1,1.4,0,0,2.7,1.7,1.8,3.6,2.3,0.9,3.8,2.2,1.5
coway,30,FEMALE,,키즈맘_미취학,119,4.6,3.4,3.5,4.1,1.7,3.4,2.2,0.1,5.6,5.2,4.7,6.7,6.1,2.7,4.9,5.2,5.4
coway,30,MALE,경기,,246,3,3.6,3.4,2.5,1.9,2.1,2,0.1,6,3.2,4.2,4.5,5.6,2.5,2.9,6.8,3.8
coway,30,FEMALE,울산,1인가구,12,2,2,3.3,6.3,2.2,2.7,2.7,0,5.9,5.3,4.2,6.9,6.3,3.2,4.4,5.7,5.4
coway,30,,인천,중년_자녀동거,4,4,5.3,1.9,3.5,1.5,3.4,1.5,0,5.9,4.7,8.1,5.2,3.7,2.5,6.8,6.6,6.4
coway,30,FEMALE,대전,키즈맘_초등생,21,5.2,3.4,3.5,4,0.7,4,1.1,0,5.3,4.2,3.4,6.2,5.7,2.3,3.5,5,4.1
coway,30,,서울,2인가구,7,3,2.6,1.8,1.7,1.7,2.7,4.4,0,7,2.8,1.5,5.9,7.3,2.6,1.6,5.7,2.7
coway,30,MALE,대전,1인가구,26,3.2,3.6,2.6,2.8,2.2,0.9,2.5,0.9,5.8,3.5,4.5,4.5,5.4,2.7,3,6.9,4.3
coway,30,FEMALE,서울,키즈맘_중학생,94,5.1,3.9,3.1,4,2.3,3.6,2.5,0.4,5.8,4.8,3.6,6.7,6.1,2.9,3.9,5.4,4.6
coway,30,MALE,전남,중년_자녀동거,23,2.6,3.6,3.7,2.8,2.6,1.3,3.7,0,6.2,3.2,4.5,4.3,5.5,2.9,3.4,6.8,4.3
coway,30,MALE,부산,,59,2.8,3.7,3.4,2.2,2.3,1.7,1.6,0.2,6.1,3.1,3.9,4.7,5.8,2.6,2.7,6.9,3.8
coway,30,,울산,키즈맘_미취학,1,7,0,0,0,6.1,0.6,0,0,7.7,4,5.2,6.6,7.4,3.6,2.2,8.9,6.7
coway,30,FEMALE,부산,2인가구,35,5.6,4,4.5,5.8,1.7,3.5,1.4,0,5.6,5,4.4,6.7,6,2.8,5,5.5,5.2
coway,30,FEMALE,경남,키즈맘_초등생,32,3.3,3,4,3.3,1.4,2.8,3.2,0,5.3,5,4.8,6.2,5.6,3.1,4.8,4.9,5.2
coway,30,FEMALE,전북,중년_자녀동거,21,3.8,1.9,2.2,4.8,2,4.1,3.4,0.4,6,5.2,4.1,7.2,6.5,2.6,4.5,5.5,4.9
coway,30,FEMALE,경북,키즈맘_초등생,20,3.3,5.1,3.4,3.5,1.6,3,3.7,0,5.6,5.1,4.2,6.6,6.3,3.1,4.5,5.5,4.9
coway,30,FEMALE,충남,2인가구,25,2.9,2,2.8,4.2,1.3,3.3,1.8,0,5.9,5.9,4.8,7.3,6.8,3,5.1,5.6,5.7
coway,30,FEMALE,충북,,19,4,3.5,3.8,4.1,2.9,3.2,3,0.5,6.4,5.9,5,7.5,6.9,3.3,5.2,6.6,6
coway,30,,경기,키즈맘_중학생,12,2,4,2.4,2,1.9,1.7,2.9,0,5.8,4.2,4.1,5.3,5.6,2.6,3.8,6.2,4.9
coway,30,,대전,1인가구,3,2.4,2.9,2.5,2.2,0,2.9,2.2,0,6.7,4.2,3.5,6.1,6.8,2.8,1.9,7.3,5.5
coway,30,MALE,광주,키즈맘_미취학,23,2.8,4.5,2.5,2.9,1.3,2.5,3.6,0.4,6.4,3.4,4.3,4.8,6.5,2.8,3,6.9,4.1
coway,30,FEMALE,전남,1인가구,14,2.2,3,4.4,3.4,3.2,3,1.3,0,6.2,5.4,3.9,7.3,6.7,2.7,4.2,5.8,4.7
coway,30,MALE,전북,키즈맘_미취학,23,2.5,3.9,2.2,2.6,2.3,2.5,1.5,0.1,6.3,3.2,5.8,4.4,5.4,2.5,3.6,7.3,4.4
coway,30,MALE,충남,,45,3.2,3.6,3.3,2.1,1.7,1.5,2.5,0.5,6,2.9,3.5,4.6,5.8,2.3,2.6,6.8,3.5
coway,30,FEMALE,세종,키즈맘_중학생,1,7.5,7.4,0,9.6,3.9,0,7.8,0,6.5,6.4,1.2,8,8.5,3.3,1.7,6.7,6.1
coway,30,MALE,울산,키즈맘_초등생,13,2.7,4.4,2.2,3.6,0.5,1.9,1.6,0,6.8,3.2,4.3,5,6.6,2.6,2.4,8,4.2
coway,30,MALE,경남,중년_자녀동거,56,2.5,2.4,3.2,2,2.3,1.8,2.3,0.3,5.8,3,4.2,4.7,5.6,2.4,2.6,6.9,3.7
coway,30,MALE,충북,2인가구,28,2.8,2.9,3.7,3.8,1.2,1,1.8,0,6.4,3.4,4.2,5,6.3,2.7,2.9,7.5,4.1
coway,30,FEMALE,대구,중년_자녀동거,18,3.9,2.9,4.9,4.6,1.7,3.4,2.4,0,5.3,5.2,4.7,6.5,6,3,4.9,5.5,5.4
coway,30,FEMALE,강원,키즈맘_미취학,19,4,3.3,1.3,3,1.2,3.7,2.6,0,6,5.4,4,7,6.6,3.1,4.3,5.8,4.7
coway,30,MALE,세종,키즈맘_초등생,9,2.6,2.3,1.9,1.7,3.3,1.4,2.5,0,5.1,2.8,3.9,4.5,4.8,2.1,2.9,5.7,3.2
coway,30,MALE,경북,2인가구,31,2.2,2.7,4.3,1.9,1.8,2.6,1.9,0,5.8,2.9,4.9,4.1,4.9,2.4,3.3,6.8,4
coway,30,,경북,1인가구,3,6,5.3,2.6,2.4,2.9,2.4,0,0,7.9,3.4,1.1,6.9,7.2,2.4,1.6,7.2,2.7
coway,30,MALE,,,167,3.1,3.4,3.8,2.5,1.4,2,2.2,0.2,6,3,4.2,4.2,5.2,2.4,3,6.7,3.8
coway,30,,경남,키즈맘_중학생,2,3.8,8.1,5.4,7.3,3.7,5.1,4.3,0,6.6,2.6,5.4,4.7,5.8,3.1,5.2,8.3,3.9
coway,30,FEMALE,인천,키즈맘_초등생,51,3.8,1.8,4.6,5.8,2,3,2.2,0.2,5.4,4.8,3.8,6.5,5.9,2.8,4,5,4.6
coway,30,FEMALE,광주,2인가구,14,5.4,4.3,5.2,4.9,3.9,2.2,1.9,0,6.6,4.8,3.3,7.6,7.3,3.1,3.2,5.4,3.8
coway,30,,전남,중년_자녀동거,1,0,0,0,0,0,0,0,0,6.2,3,0.5,7.4,6.5,2.1,0.9,3.1,1.6
coway,30,,충북,1인가구,1,5.9,3.7,0,0,2.9,0.5,0,0,0,0,0,0,0,0,0,0,0
coway,30,FEMALE,경기,키즈맘_중학생,202,4,2.9,3.4,4.7,2.2,3.5,2.4,0.3,5.5,5,4.1,6.5,6,2.8,4.3,5.2,4.7
coway,30,MALE,대구,키즈맘_미취학,28,1.5,2.6,4.4,1.2,2.3,2,3.2,0.2,5.7,3.3,5.2,4.1,5.4,2.6,3.8,6.5,4.4
coway,30,,,,5,5.2,1.6,1.4,2.5,1.2,1.8,1.2,0,7.9,2.9,1.6,6.5,7.6,2.3,0.8,7.1,2.3
coway,30,MALE,강원,2인가구,22,3.5,3.3,2.8,1.8,2.6,2.1,3.2,0,5.8,3.1,5,4,5.1,2.3,3,6.8,4.2
coway,30,FEMALE,제주,키즈맘_초등생,8,6.4,4.8,4.3,3,2.7,2.7,4.9,1,5.7,3.6,2.1,6.4,6.5,2.6,2.4,4.4,2.6
coway,30,MALE,인천,,76,2.6,3.6,3.8,2.1,2.1,2.3,2.3,0.2,5.6,3.3,4.8,4,5,2.5,3.5,6.6,4.4
coway,30,,충남,1인가구,1,0,7.6,0,9.9,0,2.8,5.9,0,9.3,2.3,0.2,9.5,9.9,2.5,0.3,5.4,0.8
coway,40,MALE,경기,중년_자녀동거,410,3.2,3.3,1.8,2.8,2.2,3.2,1.6,0.1,5.2,3.3,3.7,4.9,5.5,5,3.3,6.9,3.5
coway,40,FEMALE,전북,키즈맘_중학생,34,4.2,2.7,1.1,4.7,2.7,5.4,2.7,0.2,5.3,5.7,3.6,7.3,7,5.6,4,6,5.2
coway,40,FEMALE,충남,키즈맘_미취학,55,2.7,2.7,2.4,5,1.7,4.6,2,0.4,5.4,5.7,3.2,7.4,7,5.8,4,6.2,4.7
coway,40,,강원,2인가구,3,7.8,4.3,4.6,0,4.6,4.5,2.1,0,6.2,5.4,4.4,7.1,7.3,6.2,3.7,8.9,5
coway,40,FEMALE,울산,키즈맘_미취학,34,3.2,1.8,1.7,4.7,2,5.6,1.9,0,4.5,5.5,3.4,6.9,6.1,5.4,4.4,6,4.9
coway,40,MALE,대전,,38,3.5,4,1.5,2,1.9,4,1.6,0.1,6,3.3,2.6,5.8,6.9,5.4,2.5,7.5,3
coway,40,,부산,키즈맘_초등생,2,0,3.9,0,4.8,0,5,0,0,7.1,2.3,1.5,6.6,7.5,5.6,2.5,9,1.7
coway,40,FEMALE,경북,키즈맘_중학생,58,2.5,3.3,2.7,4.7,1.4,5.8,3,0.2,4.9,5.4,3.1,7,6.4,5.4,3.9,5.7,4.5
coway,40,FEMALE,제주,1인가구,12,2.8,2.4,2.4,3.3,2.1,5.2,1.3,0,4.4,5.7,3.4,7.1,6.9,5.7,4.8,5.8,5
coway,40,FEMALE,인천,중년_자녀동거,85,3.7,2.5,2.3,5.6,2.3,6,2,0.1,5.1,5.6,3.6,7.3,6.8,5.7,4.2,5.8,4.9
coway,40,FEMALE,,키즈맘_중학생,181,3.2,3,2.2,5,1.4,5.5,1.4,0,5,5.6,3,7.4,6.8,5.7,3.8,5.7,4.6
coway,40,,광주,중년_자녀동거,1,7.4,0,4.6,0,0,0,6.6,7.9,4.9,6.6,8,2.9,6.1,7.2,5,7.2,5.8
coway,40,,서울,키즈맘_미취학,4,2,2.7,2.1,4.4,1.2,5.1,0,0,5,4.3,2.9,5.7,5.7,4.9,3.2,6.3,4.8
coway,40,FEMALE,전남,2인가구,24,2.2,2.2,3.4,3.8,0.5,5.8,1.6,0,5.4,5.6,3.4,7.3,7,5.4,4.1,6.3,4.7
coway,40,FEMALE,대구,1인가구,41,4.5,3.3,1.7,3.9,1.2,5.7,2.2,0,4.6,5,3.1,6.7,6,5.3,4.2,5.2,4.2
coway,40,FEMALE,광주,키즈맘_초등생,32,3.2,3.2,1.5,5.3,2.1,4.5,1.7,0.3,5.5,5.6,2.8,7.4,6.9,5.6,3.4,6.1,4.3
coway,40,MALE,인천,,119,3.1,3.5,1.7,3.3,2.2,3.3,1.7,0.1,5.4,3.2,3.5,5,5.6,5,3,7.1,3.5
coway,40,MALE,대구,키즈맘_중학생,47,3.8,5,1.7,2.7,1.6,2.9,1.6,0,5.5,3.4,3.5,5.2,6,5.3,3.2,7.3,3.7
coway,40,,경기,키즈맘_초등생,16,3.2,3.3,1.3,2.2,2.7,3,0.5,0.8,5.1,4.1,3.5,5.4,5.6,4.4,3,6.3,3.9
coway,40,FEMALE,서울,1인가구,140,3.9,3,1.6,5.1,1.5,5.6,1.7,0,4.9,5.4,3.2,7.4,6.8,5.7,4.2,5.6,4.6
coway,40,,경북,중년_자녀동거,2,4.1,3.9,0.9,1.5,6.4,2.6,2.7,0,6.6,4.8,1.8,7.6,8.1,7,2.3,8.2,4.9
coway,40,MALE,,2인가구,202,3.1,3,1.5,2.2,1.2,3.1,1.5,0.1,5.3,3.1,3.4,4.6,5.5,4.7,3,6.9,3.5
coway,40,,,키즈맘_미취학,5,5.7,3.2,4.1,2.3,0.2,6.7,0.1,0,6,4,5.3,4.7,5.6,5.3,4.7,7.4,4.9
coway,40,,제주,,1,0,7.4,8.9,9.8,0,10,6.6,0,2.6,7.7,9.5,6.2,3.3,6.2,9.2,6.2,8.7
coway,40,,인천,,3,2.7,2.5,0,1.2,0,2.1,4.5,0,4.2,4.3,5.5,4.1,4,5.8,4.2,6.3,5.4
coway,40,MALE,광주,2인가구,29,2.8,4.2,2.3,2.2,1.2,2.3,2,0.1,5.4,3.6,4.2,5,5.6,5.6,3.6,7.3,3.9
coway,40,FEMALE,경기,1인가구,320,3.4,2.7,2,5,2,5.5,2,0.2,4.8,5.6,3.9,7.2,6.3,5.6,4.7,5.8,5
coway,40,MALE,부산,키즈맘_초등생,75,3.9,3.7,2.4,2.8,2.2,3.7,2.1,0.1,5.4,3.1,3.3,4.9,5.8,4.8,2.9,7.2,3.4
coway,40,,충남,키즈맘_미취학,2,0,1.4,0.3,3.9,3.9,3.4,7.4,0,2.6,2.8,4.8,3,2.4,2.3,3.4,4.5,3.3
coway,40,,대구,키즈맘_중학생,1,7.2,7.6,5.7,0,0,10,0,0,8.4,2.4,0.3,6.8,9.4,3,0.5,7,1.4
coway,40,FEMALE,강원,중년_자녀동거,21,2.3,2.9,2.2,3.4,1.8,5.3,2.4,0.5,4.6,5.1,4.2,6.4,6.4,4.5,4.7,5.3,4.7
coway,40,,전남,,2,0,2.3,3.9,0,0,5.1,0,0,3.8,1,0.1,3.4,4.4,3.6,0.3,3.1,0.6
coway,40,MALE,강원,2인가구,29,3.7,3,1,2.5,3.2,2.9,1.7,0.4,5.1,3.1,3.4,4.9,5.6,5,3.2,6.4,3
coway,40,,전북,키즈맘_중학생,1,0,0,0.7,6.5,6,3.8,0,0,7.8,5.1,0.4,9.5,9.7,5.8,0.9,8.2,1.8
coway,40,MALE,경남,키즈맘_미취학,84,2.9,4,2.4,2.5,2.5,2.9,1.5,0.3,5.5,3.1,3.1,5.2,5.9,5.1,2.8,7.1,3.2
coway,40,,경남,1인가구,2,3.9,3.4,0.7,0,0,3.2,0,0,3.3,2.1,0.6,2.8,4,3.1,0.6,4.5,2.1
coway,40,MALE,세종,키즈맘_초등생,11,5.2,5,1.2,1.3,2.2,2.4,1,0,5.4,3.4,4.7,5.6,5.9,4.9,4,7.7,3.9
coway,40,FEMALE,대전,중년_자녀동거,43,3.3,3.2,2.6,5.9,1.5,5.4,3,0.2,5.9,5.4,2.2,7.9,7.8,6.1,3.4,6.1,4.3
coway,40,FEMALE,부산,키즈맘_미취학,71,4,2.1,2.3,4.8,1.8,5.4,1.8,0.2,5.2,5.8,3,7.8,7.2,5.9,4,6.3,4.7
coway,40,MALE,서울,1인가구,216,3.8,3.5,2,2.3,2.3,3.3,1.7,0.1,5.1,3.3,4.1,4.5,5.2,5,3.6,6.9,3.9
coway,40,MALE,충남,,74,2.3,4.4,1.7,3.1,2.3,3,1.5,0.2,5,3.4,4,4.6,5.4,4.9,3.5,6.7,3.7
coway,40,MALE,전북,중년_1인,42,3.1,3,2,2,2.6,2.9,2,0,5,3.9,4.3,4.8,5.5,5.4,3.5,7.1,4.2
coway,40,MALE,제주,중년_자녀동거,9,0.8,1.8,1.6,2.5,6,2.4,3.4,0,5.1,3.3,3.7,4.8,5.5,4.1,3,6.7,3.6
coway,40,FEMALE,세종,2인가구,7,5.7,2.7,2.2,4.2,0.1,4,1.7,0,4,4.4,0.7,6.3,6,5,1.2,5.2,3.3
coway,40,FEMALE,경남,키즈맘_중학생,94,2.8,2.3,2.3,3.3,1.9,5.9,2.1,0.2,5,5.4,3.6,7.2,6.5,5.3,4.2,5.9,4.7
coway,40,MALE,경북,키즈맘_초등생,47,3.9,3.9,2.2,2.3,2.4,4,1.9,0,5.2,3.1,3.1,4.9,5.5,4.9,2.8,6.9,3.3
coway,40,MALE,울산,키즈맘_미취학,37,1.8,3.5,2.1,2.1,3.3,3,1.3,0.1,5.3,2.9,2.8,5,5.7,4.9,2.4,7.1,3.1
coway,40,FEMALE,충북,키즈맘_중학생,37,3.4,2.5,3,4.8,3.4,5.6,2.2,0.1,4.9,4.9,2.7,7.1,6.7,5.4,3.8,5.4,3.8
coway,40,MALE,전남,1인가구,25,3.2,3.6,1.6,2.5,3.4,3.6,1.5,0,5.1,3.4,4.4,4.6,5.1,4.8,4,7,4
coway,40,MALE,충북,,48,3.9,3.5,1.8,2.4,2.7,4.1,1.3,0,5.5,3.4,3.9,4.8,5.7,4.7,3.3,7.2,3.8
coway,50,MALE,경북,2인가구,21,2.3,3.5,0.9,0.9,2.8,4.4,0.9,0,5.1,3.7,3.3,5.4,6.5,5.1,2.8,7,3.7
coway,50,,충북,키즈맘_초등생,2,2.9,5.9,2.2,4,3.8,9.8,0,0,5.9,5.1,5,8,7.1,5.9,4.9,8.2,5.1
coway,50,MALE,울산,중년_자녀동거,22,2.8,2.2,0.9,1.4,3.6,4,1.1,0,5.5,3.2,3.2,5.9,6.6,5.4,2.9,7.7,3.1
coway,50,,전북,키즈맘_초등생,1,0,2.9,0,0,3.9,0,0,0,6,3.6,1.2,5.3,7.3,6,1.2,8.8,3.2
coway,50,,대전,1인가구,3,5.7,2.3,2.6,2.6,5.9,9.3,0,0,6,5.6,6.5,8,6.9,6.4,6.4,7.8,6.1
coway,50,MALE,인천,,49,2,2.4,1.1,1.7,1.5,4.8,1,0,5.3,3,2.5,5.3,5.7,5.3,2.4,7.2,3.1
coway,50,FEMALE,울산,중년_자녀동거,25,2.8,2.8,1.1,2.6,1.4,7.4,1.2,0,5.1,6.2,3.5,7.7,7.4,6.1,4.3,6.5,5.5
coway,50,FEMALE,서울,키즈맘_중학생,154,2.9,2.1,1.1,2.2,2.1,6.2,0.9,0.2,5,5.6,2.9,7.6,7.1,6,3.6,6.2,4.4
coway,50,FEMALE,세종,키즈맘_미취학,4,5.2,2.3,1.4,1.9,4.2,8.2,0,0,5.5,7,4.3,8.8,8.1,7,6.1,7,6.2
coway,50,MALE,대구,2인가구,23,1.7,2.7,0.6,0.8,2.6,2.9,1,0,5.4,3.4,3.1,5.6,6.2,5.4,2.7,7.3,3.3
coway,50,,충남,2인가구,2,4.4,6.7,0,2.9,0,5.9,0,0,4.6,3.6,2.4,4.5,5.5,4.7,2.4,5.4,2.9
coway,50,MALE,서울,중년_자녀동거,115,2.4,3,1.6,1.6,2.6,3.8,0.7,0,5.3,3.1,2.5,5.4,6.2,5.4,2.4,7.1,3
coway,50,FEMALE,강원,키즈맘_미취학,23,2.3,2.6,1.7,2.3,2.7,7.5,2,0,4.4,5.7,3.3,7.1,6.9,5.6,4.1,5.6,4.6
coway,50,MALE,충북,1인가구,20,2.9,1.4,0.8,0.9,2.5,3.7,1.1,0,6,3.1,2.3,6.2,6.9,5.5,2.2,7.3,2.6
coway,50,,세종,키즈맘_초등생,2,0,3.8,4.4,3,5.8,5.8,0,0,4.8,5.3,2.3,6.6,6.8,4.5,2.4,6,3.5
coway,50,MALE,부산,키즈맘_중학생,39,1.7,2.4,1,1.9,3.1,3.8,1.2,0,5,3.7,4.1,5.2,6.1,5.4,3.5,7.3,4.1
coway,50,FEMALE,경남,,57,2.4,1.9,1.2,1.7,2.3,5.7,0.4,0,4.8,5.8,3.2,7.6,6.9,5.8,4.1,6.2,4.8
coway,50,MALE,경기,키즈맘_초등생,187,2.6,2.9,1.3,1.7,2.3,4.1,1.1,0.1,5.5,3.3,2.9,5.6,6.5,5.5,2.5,7.3,3.1
coway,50,MALE,,중년_자녀동거,115,2.5,2.1,1,1.5,2.2,3.5,1,0.1,5.5,3.2,2.9,5.2,6.2,5.6,2.7,7.6,3.4
coway,50,FEMALE,전북,키즈맘_미취학,35,2.4,1.6,0.7,0.9,1,6.4,1.2,0.2,5.1,6.2,3.8,7.6,6.9,6,4.4,6.3,5.2
coway,50,,전남,1인가구,1,0,7.8,0,0,0,1.9,1.5,0,7.3,4.9,1.1,8.1,10,6.1,0.9,9.2,3.2
