userId,sex_cd,age5_band,pfgn1,pfgn2,avg_wtch_cnt,avg_fwtch_cnt,avg_buy_cnt,avg_buy_amt,price_band
2615086348,MALE,9.0,극장판 애니,드라마,2.0,0.0,2.0,5467.0,4100.0
2615136293,MALE,10.0,성인,0,4.0,1.0,3.0,6667.0,2857.0
2615285383,FEMALE,5.0,액션,0,7.0,3.0,1.0,4634.0,4633.0
2616923569,MALE,8.0,SF/판타지,액션,2.0,1.0,1.0,4000.0,4000.0
2617030591,MALE,11.0,드라마,극장판 애니,2.0,1.0,1.0,4634.0,4633.0
2618377275,FEMALE,9.0,극장판 애니,0,3.0,0.0,3.0,7434.0,2478.0
2618713828,MALE,10.0,액션,코미디,15.0,11.0,3.0,8067.0,3025.0
2618977477,FEMALE,9.0,액션,0,2.0,1.0,1.0,6134.0,6133.0
2619406679,FEMALE,10.0,드라마,SF/판타지,6.0,5.0,2.0,6417.0,4813.0
2619417903,0,0.0,성인,코미디,4.0,3.0,1.0,4167.0,4167.0
2620058946,MALE,6.0,액션,SF/판타지,5.0,2.0,3.0,7067.0,3029.0
2620611063,MALE,9.0,극장판 애니,0,5.0,1.0,1.0,4234.0,4233.0
2620632882,MALE,5.0,드라마,액션,3.0,1.0,3.0,6334.0,2714.0
2621037597,MALE,6.0,드라마,극장판 애니,2.0,1.0,1.0,4634.0,4633.0
26211733,FEMALE,8.0,드라마,극장판 애니,5.0,3.0,2.0,6667.0,5000.0
262124747,FEMALE,5.0,드라마,극장판 애니,3.0,0.0,1.0,4267.0,4267.0
2621575854,FEMALE,8.0,극장판 애니,액션,12.0,2.0,1.0,6134.0,6133.0
2621781699,FEMALE,8.0,극장판 애니,액션,1.0,0.0,1.0,4500.0,4500.0
2622167080,FEMALE,10.0,드라마,액션,1.0,0.0,1.0,4267.0,4267.0
2623369602,FEMALE,7.0,드라마,로맨스,2.0,1.0,1.0,5000.0,5000.0
2624309882,MALE,9.0,드라마,로맨스,2.0,1.0,2.0,5434.0,4075.0
2624662336,FEMALE,11.0,극장판 애니,다큐,4.0,2.0,2.0,6300.0,4725.0
2625233075,FEMALE,7.0,스릴러,로맨스,1.0,0.0,1.0,5000.0,5000.0
262566307,FEMALE,8.0,스릴러,드라마,3.0,1.0,3.0,8067.0,3457.0
2627423221,FEMALE,6.0,성인,0,8.0,4.0,2.0,5834.0,2917.0
2628786088,MALE,9.0,드라마,코미디,2.0,0.0,2.0,5467.0,4100.0
2628907520,FEMALE,11.0,드라마,극장판 애니,22.0,5.0,3.0,5667.0,2125.0
2629450900,FEMALE,9.0,극장판 애니,드라마,2.0,0.0,2.0,5200.0,3120.0
2629919022,FEMALE,9.0,극장판 애니,액션,5.0,2.0,4.0,8734.0,2620.0
2630100172,MALE,10.0,액션,드라마,17.0,4.0,3.0,5567.0,2088.0
2630194457,MALE,9.0,코미디,0,2.0,0.0,1.0,5000.0,5000.0
2630325118,MALE,10.0,스릴러,드라마,6.0,1.0,1.0,5500.0,5500.0
2630700147,MALE,9.0,성인,0,3.0,0.0,3.0,7500.0,3214.0
2631249778,FEMALE,8.0,극장판 애니,0,3.0,1.0,2.0,5934.0,4450.0
2631280847,FEMALE,4.0,액션,다큐,4.0,1.0,4.0,8000.0,2182.0
263140392,FEMALE,9.0,극장판 애니,드라마,5.0,1.0,5.0,8600.0,1985.0
263212183,FEMALE,10.0,액션,SF/판타지,11.0,10.0,1.0,4167.0,4167.0
2632262816,FEMALE,3.0,SF/판타지,액션,1.0,0.0,1.0,4634.0,4633.0
2632287102,FEMALE,7.0,극장판 애니,액션,7.0,3.0,2.0,6134.0,3680.0
2632629802,FEMALE,7.0,극장판 애니,액션,3.0,1.0,2.0,5467.0,4100.0
2633370953,FEMALE,7.0,극장판 애니,액션,2.0,0.0,2.0,6300.0,3780.0
2633375913,FEMALE,9.0,극장판 애니,로맨스,3.0,0.0,2.0,5934.0,3560.0
2634475143,FEMALE,7.0,극장판 애니,액션,2.0,0.0,2.0,6300.0,4725.0
2635042049,FEMALE,10.0,스릴러,드라마,2.0,1.0,2.0,4467.0,3350.0
2635651083,MALE,12.0,드라마,액션,28.0,15.0,1.0,4267.0,4267.0
2635760471,FEMALE,8.0,극장판 애니,액션,6.0,1.0,3.0,6300.0,2363.0
2636421488,MALE,8.0,액션,코미디,7.0,4.0,2.0,5634.0,4225.0
2636491438,FEMALE,9.0,드라마,액션,4.0,3.0,1.0,4634.0,4633.0
263703322,FEMALE,5.0,극장판 애니,0,3.0,1.0,1.0,4634.0,4633.0
2637594115,MALE,7.0,액션,0,2.0,1.0,1.0,5000.0,5000.0
2637682927,FEMALE,6.0,극장판 애니,0,3.0,0.0,2.0,4834.0,2900.0
2638018813,FEMALE,5.0,스릴러,SF/판타지,2.0,1.0,2.0,5300.0,3975.0
2638391549,FEMALE,9.0,액션,드라마,3.0,1.0,2.0,6767.0,4060.0
2638439287,FEMALE,9.0,로맨스,액션,2.0,1.0,1.0,5000.0,5000.0
2638894688,MALE,10.0,극장판 애니,액션,1.0,0.0,1.0,5834.0,5833.0
2639862348,FEMALE,10.0,드라마,성인,5.0,3.0,2.0,5100.0,3825.0
2641536876,MALE,8.0,스릴러,액션,3.0,1.0,2.0,5350.0,2675.0
2642142548,FEMALE,9.0,드라마,코미디,1.0,0.0,1.0,4634.0,4633.0
2642298728,MALE,6.0,드라마,액션,2.0,0.0,2.0,6667.0,4000.0
2642424692,FEMALE,12.0,코미디,로맨스,4.0,1.0,3.0,7867.0,2622.0
2642797967,MALE,7.0,극장판 애니,0,2.0,1.0,1.0,6267.0,6267.0
2644896727,MALE,13.0,성인,0,2.0,0.0,2.0,7500.0,3750.0
2645925040,FEMALE,8.0,극장판 애니,드라마,5.0,2.0,2.0,4934.0,2960.0
2646224857,MALE,6.0,극장판 애니,SF/판타지,2.0,0.0,1.0,5834.0,5833.0
2646315680,FEMALE,8.0,극장판 애니,액션,2.0,1.0,2.0,7134.0,5350.0
2646654677,MALE,7.0,극장판 애니,0,2.0,1.0,2.0,4667.0,3500.0
2648453788,MALE,9.0,극장판 애니,드라마,1.0,0.0,1.0,4634.0,4633.0
264905509,MALE,9.0,극장판 애니,0,8.0,0.0,2.0,5467.0,4100.0
2649220920,MALE,8.0,액션,0,3.0,2.0,1.0,5500.0,5500.0
2649769546,FEMALE,6.0,드라마,코미디,16.0,1.0,2.0,5800.0,4350.0
2650363743,FEMALE,11.0,액션,0,4.0,2.0,1.0,4634.0,4633.0
2651156797,FEMALE,9.0,극장판 애니,드라마,2.0,1.0,2.0,6834.0,4100.0
2651212139,FEMALE,5.0,극장판 애니,공포,1.0,0.0,1.0,6134.0,6133.0
265183565,FEMALE,6.0,드라마,로맨스,1.0,0.0,1.0,4634.0,4633.0
2652311165,FEMALE,10.0,드라마,스릴러,2.0,1.0,1.0,5334.0,5333.0
2652314828,MALE,8.0,SF/판타지,극장판 애니,3.0,1.0,2.0,7134.0,4280.0
265237902,MALE,10.0,액션,드라마,5.0,3.0,3.0,7967.0,3414.0
2653144603,MALE,10.0,성인,SF/판타지,3.0,1.0,3.0,5834.0,2500.0
2653676862,FEMALE,9.0,액션,드라마,3.0,1.0,2.0,5134.0,3850.0
2653845878,FEMALE,9.0,액션,SF/판타지,8.0,6.0,2.0,6300.0,4725.0
2653865670,FEMALE,8.0,극장판 애니,드라마,2.0,1.0,1.0,4167.0,4167.0
2653975139,FEMALE,8.0,액션,SF/판타지,3.0,2.0,1.0,4667.0,4667.0
2654117115,FEMALE,9.0,극장판 애니,코미디,3.0,0.0,3.0,6400.0,2400.0
2654352828,FEMALE,6.0,극장판 애니,공포,2.0,1.0,1.0,4634.0,4633.0
2654883764,FEMALE,9.0,스릴러,코미디,2.0,0.0,1.0,4834.0,4833.0
265514078,MALE,7.0,성인,드라마,2.0,0.0,2.0,7500.0,4500.0
2655370854,FEMALE,7.0,극장판 애니,스릴러,8.0,5.0,3.0,6034.0,2011.0
2656213959,MALE,12.0,극장판 애니,SF/판타지,2.0,1.0,1.0,6334.0,6333.0
2656974265,MALE,10.0,액션,SF/판타지,7.0,2.0,2.0,5000.0,3000.0
2657317313,MALE,9.0,극장판 애니,0,3.0,0.0,2.0,6134.0,3067.0
2657958511,FEMALE,2.0,드라마,로맨스,5.0,0.0,3.0,7234.0,2411.0
2658296655,MALE,14.0,드라마,액션,5.0,0.0,2.0,5567.0,3340.0
2659189180,MALE,10.0,극장판 애니,0,2.0,1.0,2.0,5067.0,3800.0
2659613541,FEMALE,8.0,액션,극장판 애니,5.0,3.0,2.0,6134.0,3680.0
2659863993,FEMALE,10.0,액션,SF/판타지,5.0,4.0,1.0,4500.0,4500.0
2660190322,FEMALE,5.0,극장판 애니,0,2.0,1.0,2.0,5934.0,4450.0
2662197711,MALE,11.0,드라마,액션,2.0,1.0,1.0,5000.0,5000.0
2662842704,FEMALE,5.0,드라마,액션,2.0,0.0,2.0,6400.0,3200.0
2664271944,MALE,8.0,액션,SF/판타지,2.0,1.0,2.0,5500.0,3300.0
2664908608,MALE,12.0,액션,로맨스,2.0,0.0,2.0,6300.0,3780.0
2665006833,FEMALE,10.0,드라마,스릴러,4.0,1.0,3.0,7600.0,3257.0
2665308999,FEMALE,7.0,극장판 애니,코미디,4.0,1.0,1.0,4334.0,4333.0
2665477775,MALE,9.0,코미디,SF/판타지,4.0,1.0,2.0,7267.0,3633.0
2666191908,FEMALE,9.0,액션,SF/판타지,2.0,0.0,2.0,5000.0,3750.0
2666414321,FEMALE,5.0,극장판 애니,스릴러,1.0,0.0,1.0,4667.0,4667.0
2666473982,MALE,10.0,액션,SF/판타지,3.0,0.0,2.0,4934.0,2960.0
2666742806,FEMALE,12.0,극장판 애니,SF/판타지,1.0,0.0,1.0,5834.0,5833.0
2666907715,FEMALE,8.0,드라마,극장판 애니,4.0,2.0,2.0,5467.0,4100.0
266695982,FEMALE,8.0,드라마,코미디,4.0,1.0,3.0,6300.0,2700.0
2667678562,FEMALE,8.0,액션,SF/판타지,5.0,3.0,2.0,7967.0,3983.0
2668264353,FEMALE,10.0,드라마,액션,1.0,0.0,1.0,5667.0,5667.0
2669237200,FEMALE,13.0,드라마,코미디,8.0,2.0,3.0,7100.0,2367.0
2669480991,MALE,10.0,SF/판타지,액션,3.0,1.0,3.0,7434.0,3186.0
2670234264,FEMALE,7.0,드라마,스릴러,2.0,1.0,2.0,6734.0,5050.0
2670803420,MALE,10.0,드라마,액션,4.0,3.0,1.0,5800.0,5800.0
2671309254,FEMALE,11.0,드라마,액션,1.0,0.0,1.0,4467.0,4467.0
2672513294,FEMALE,7.0,액션,코미디,4.0,0.0,2.0,7167.0,5375.0
2673248632,FEMALE,11.0,드라마,스릴러,3.0,2.0,2.0,5467.0,4100.0
2673484816,FEMALE,8.0,극장판 애니,공포,4.0,1.0,3.0,6500.0,2167.0
2674565305,MALE,6.0,극장판 애니,0,4.0,1.0,3.0,5467.0,2343.0
2674784138,FEMALE,6.0,극장판 애니,액션,2.0,0.0,2.0,4467.0,3350.0
2675522316,FEMALE,1.0,극장판 애니,액션,7.0,2.0,2.0,7767.0,3883.0
2677131143,MALE,7.0,액션,코미디,7.0,1.0,2.0,5567.0,3340.0
2677461643,FEMALE,5.0,드라마,스릴러,6.0,2.0,2.0,5934.0,3560.0
2677565327,MALE,10.0,성인,0,4.0,0.0,3.0,8334.0,2778.0
2677780663,MALE,12.0,로맨스,드라마,8.0,5.0,4.0,6134.0,1840.0
2678644799,MALE,9.0,드라마,극장판 애니,3.0,1.0,2.0,6134.0,4600.0
2680277087,FEMALE,8.0,드라마,극장판 애니,2.0,1.0,1.0,5000.0,5000.0
2680794842,FEMALE,8.0,액션,극장판 애니,6.0,5.0,2.0,5000.0,3750.0
2681160937,FEMALE,13.0,드라마,스릴러,7.0,4.0,2.0,5667.0,4250.0
2681938309,MALE,9.0,극장판 애니,성인,2.0,1.0,2.0,6667.0,4000.0
2682269234,FEMALE,6.0,성인,극장판 애니,6.0,4.0,2.0,6667.0,4000.0
268278468,MALE,9.0,코미디,로맨스,5.0,2.0,2.0,6100.0,3050.0
2682945550,0,0.0,드라마,SF/판타지,2.0,1.0,1.0,4834.0,4833.0
268327721,MALE,11.0,드라마,스릴러,1.0,0.0,1.0,4634.0,4633.0
2683614381,FEMALE,8.0,극장판 애니,스릴러,2.0,1.0,1.0,4300.0,4300.0
2684234852,MALE,7.0,액션,극장판 애니,4.0,1.0,3.0,6034.0,2586.0
268514779,MALE,5.0,극장판 애니,액션,3.0,2.0,1.0,5000.0,5000.0
2685269981,MALE,8.0,극장판 애니,0,2.0,0.0,2.0,6400.0,3840.0
2686533983,FEMALE,8.0,액션,극장판 애니,16.0,7.0,3.0,8167.0,3063.0
2686850802,MALE,11.0,액션,드라마,6.0,2.0,2.0,6134.0,3680.0
2687091201,FEMALE,8.0,액션,SF/판타지,8.0,1.0,2.0,4634.0,3475.0
2687107746,MALE,6.0,극장판 애니,액션,2.0,0.0,2.0,6434.0,4825.0
2687240176,FEMALE,1.0,드라마,액션,21.0,5.0,4.0,8434.0,2300.0
2687448440,0,0.0,극장판 애니,SF/판타지,1.0,0.0,1.0,5834.0,5833.0
2687852896,MALE,8.0,액션,SF/판타지,1.0,0.0,1.0,5000.0,5000.0
2689545137,FEMALE,8.0,액션,극장판 애니,7.0,1.0,3.0,5567.0,2386.0
2689959753,MALE,8.0,극장판 애니,액션,7.0,3.0,4.0,6600.0,1800.0
2691714648,MALE,8.0,액션,공포,1.0,0.0,1.0,6334.0,6333.0
2692103257,MALE,6.0,드라마,액션,2.0,1.0,1.0,4267.0,4267.0
269401009,MALE,11.0,드라마,로맨스,7.0,6.0,1.0,4634.0,4633.0
2694060416,FEMALE,10.0,액션,드라마,4.0,1.0,3.0,8067.0,3025.0
2694694322,MALE,7.0,다큐,극장판 애니,5.0,0.0,2.0,4467.0,3350.0
2695004034,FEMALE,11.0,성인,드라마,3.0,1.0,2.0,5667.0,3400.0
269527443,MALE,7.0,액션,극장판 애니,3.0,0.0,3.0,5934.0,2543.0
2695519548,MALE,11.0,액션,공포,2.0,1.0,2.0,5934.0,3560.0
2695664120,FEMALE,7.0,극장판 애니,0,4.0,1.0,2.0,6300.0,4725.0
2695804777,MALE,9.0,액션,0,2.0,1.0,1.0,4834.0,4833.0
2695891082,FEMALE,8.0,액션,SF/판타지,4.0,3.0,2.0,4634.0,3475.0
2696159902,MALE,6.0,드라마,SF/판타지,3.0,1.0,2.0,6667.0,5000.0
2696192510,MALE,10.0,스릴러,액션,13.0,2.0,2.0,4467.0,3350.0
2696422730,FEMALE,9.0,액션,로맨스,2.0,1.0,1.0,6334.0,6333.0
2697705042,FEMALE,5.0,극장판 애니,드라마,1.0,0.0,1.0,4634.0,4633.0
2699435008,FEMALE,11.0,액션,SF/판타지,4.0,2.0,2.0,5000.0,3750.0
2699557065,MALE,12.0,SF/판타지,액션,4.0,2.0,2.0,5834.0,3500.0
2699668704,FEMALE,8.0,액션,극장판 애니,4.0,1.0,3.0,7134.0,2378.0
2699789642,MALE,8.0,액션,극장판 애니,4.0,2.0,1.0,5467.0,5467.0
2699844249,FEMALE,8.0,드라마,로맨스,1.0,0.0,1.0,4750.0,4750.0
2700152554,FEMALE,8.0,성인,0,2.0,0.0,2.0,7500.0,3750.0
2704152778,MALE,9.0,극장판 애니,코미디,4.0,2.0,2.0,5467.0,2733.0
2704551289,FEMALE,12.0,극장판 애니,액션,7.0,5.0,2.0,5467.0,4100.0
2705419809,MALE,12.0,드라마,코미디,3.0,2.0,1.0,5467.0,5467.0
2705792385,FEMALE,10.0,드라마,0,6.0,4.0,1.0,5467.0,5467.0
2706232503,FEMALE,7.0,드라마,0,2.0,1.0,1.0,4634.0,4633.0
2706535030,MALE,10.0,액션,0,11.0,9.0,2.0,5467.0,4100.0
2706592742,FEMALE,11.0,공포,액션,2.0,0.0,2.0,6667.0,3333.0
2706692689,MALE,6.0,극장판 애니,액션,12.0,1.0,3.0,6000.0,2250.0
2707265665,FEMALE,10.0,스릴러,로맨스,3.0,0.0,3.0,8084.0,3464.0
270736600,MALE,6.0,드라마,스릴러,2.0,1.0,1.0,6334.0,6333.0
2708506533,MALE,6.0,액션,코미디,2.0,0.0,2.0,5667.0,4250.0
2708982584,FEMALE,10.0,극장판 애니,0,2.0,1.0,2.0,5800.0,4350.0
2710377756,MALE,7.0,드라마,로맨스,1.0,0.0,1.0,4167.0,4167.0
271064824,MALE,10.0,스릴러,공포,3.0,2.0,2.0,6300.0,3780.0
2710751259,FEMALE,12.0,드라마,극장판 애니,4.0,3.0,1.0,4834.0,4833.0
2711286438,FEMALE,4.0,스릴러,0,1.0,0.0,1.0,5334.0,5333.0
2711430132,FEMALE,6.0,액션,드라마,6.0,4.0,2.0,6500.0,4875.0
2711704704,MALE,14.0,성인,드라마,4.0,2.0,2.0,7334.0,4400.0
2712118042,FEMALE,7.0,드라마,액션,9.0,3.0,4.0,6967.0,2090.0
2712908157,MALE,11.0,성인,0,1.0,0.0,1.0,5000.0,5000.0
2713369985,FEMALE,7.0,드라마,SF/판타지,4.0,3.0,1.0,5500.0,5500.0
2713655172,FEMALE,9.0,극장판 애니,SF/판타지,3.0,0.0,3.0,6034.0,2263.0
2713668852,FEMALE,10.0,액션,0,2.0,1.0,1.0,4167.0,4167.0
271367181,FEMALE,10.0,성인,0,3.0,1.0,3.0,6667.0,2857.0
2714034170,FEMALE,8.0,액션,극장판 애니,1.0,0.0,1.0,4334.0,4333.0
2715039901,MALE,10.0,드라마,액션,2.0,1.0,1.0,4634.0,4633.0
2715218806,FEMALE,10.0,액션,0,2.0,0.0,2.0,4667.0,3500.0
2715415448,MALE,6.0,드라마,로맨스,14.0,8.0,3.0,6184.0,2650.0
2715776342,FEMALE,8.0,극장판 애니,공포,3.0,1.0,2.0,6400.0,3200.0
2717410130,MALE,6.0,코미디,액션,7.0,2.0,3.0,7134.0,3057.0
2717727994,FEMALE,10.0,액션,0,2.0,0.0,1.0,5584.0,5583.0
2717854293,FEMALE,10.0,극장판 애니,드라마,3.0,1.0,2.0,5567.0,2783.0
2718082324,FEMALE,10.0,로맨스,드라마,3.0,2.0,2.0,5767.0,3460.0
2718287493,MALE,4.0,액션,코미디,2.0,1.0,1.0,4167.0,4167.0
2718600901,MALE,7.0,극장판 애니,0,8.0,5.0,2.0,5567.0,3340.0
2718840414,FEMALE,12.0,극장판 애니,드라마,7.0,5.0,3.0,6400.0,2743.0
2720089683,MALE,6.0,액션,0,6.0,2.0,4.0,7467.0,1867.0
2721421586,MALE,9.0,액션,드라마,7.0,3.0,2.0,7600.0,3800.0
272177630,FEMALE,7.0,드라마,극장판 애니,4.0,0.0,1.0,4000.0,4000.0
2722008671,MALE,10.0,액션,SF/판타지,2.0,0.0,2.0,4834.0,3625.0
2722446774,FEMALE,7.0,SF/판타지,극장판 애니,2.0,0.0,2.0,6967.0,5225.0
2723579616,MALE,10.0,드라마,극장판 애니,2.0,1.0,2.0,6300.0,3780.0
2723995730,0,0.0,액션,0,2.0,1.0,2.0,5100.0,3825.0
2724072860,MALE,10.0,성인,로맨스,9.0,4.0,4.0,8067.0,2200.0
2724682745,MALE,5.0,극장판 애니,드라마,1.0,0.0,1.0,4967.0,4967.0
2724857658,FEMALE,8.0,극장판 애니,액션,10.0,5.0,2.0,5450.0,2725.0
2724857968,FEMALE,9.0,드라마,액션,2.0,0.0,1.0,6134.0,6133.0
2724879744,MALE,8.0,극장판 애니,0,2.0,1.0,1.0,4834.0,4833.0
2725338354,MALE,8.0,액션,극장판 애니,3.0,1.0,2.0,5467.0,3280.0
2725575912,FEMALE,10.0,드라마,액션,2.0,1.0,2.0,4800.0,3600.0
2725580582,0,0.0,액션,SF/판타지,3.0,1.0,2.0,6267.0,3133.0
2726386775,FEMALE,7.0,극장판 애니,0,2.0,1.0,2.0,5667.0,4250.0
2726393624,FEMALE,10.0,로맨스,액션,1.0,0.0,1.0,5500.0,5500.0
2727371672,FEMALE,8.0,스릴러,액션,2.0,0.0,1.0,4634.0,4633.0
2727564511,MALE,11.0,액션,드라마,1.0,0.0,1.0,4267.0,4267.0
2727948584,FEMALE,9.0,극장판 애니,액션,5.0,2.0,3.0,5934.0,2225.0
272806332,FEMALE,10.0,드라마,액션,2.0,0.0,2.0,7100.0,5325.0
2728798936,FEMALE,9.0,SF/판타지,극장판 애니,5.0,1.0,2.0,5300.0,3180.0
2729654227,FEMALE,10.0,액션,드라마,14.0,8.0,1.0,4267.0,4267.0
2729690402,MALE,9.0,SF/판타지,액션,1.0,0.0,1.0,6167.0,6167.0
2729851774,FEMALE,5.0,액션,SF/판타지,3.0,2.0,1.0,5000.0,5000.0
2729921250,MALE,6.0,스릴러,드라마,4.0,2.0,2.0,7334.0,4400.0
2730630796,FEMALE,8.0,드라마,액션,9.0,5.0,3.0,7600.0,2850.0
2730840900,MALE,8.0,극장판 애니,액션,2.0,0.0,2.0,5667.0,4250.0
2731462301,MALE,9.0,드라마,액션,4.0,1.0,3.0,7734.0,2578.0
2731543582,MALE,10.0,극장판 애니,0,4.0,1.0,2.0,4934.0,3700.0
2731723803,MALE,9.0,액션,SF/판타지,15.0,4.0,2.0,7000.0,4200.0
27318103,FEMALE,11.0,드라마,액션,4.0,1.0,1.0,4634.0,4633.0
2731817802,MALE,10.0,드라마,극장판 애니,2.0,1.0,1.0,5967.0,5967.0
2732177050,FEMALE,14.0,액션,극장판 애니,1.0,0.0,1.0,4834.0,4833.0
2732363005,MALE,11.0,극장판 애니,스릴러,2.0,1.0,1.0,5000.0,5000.0
273249528,MALE,9.0,성인,0,4.0,1.0,3.0,6667.0,2500.0
2733112090,FEMALE,7.0,스릴러,드라마,2.0,1.0,1.0,4000.0,4000.0
2733196672,0,0.0,코미디,극장판 애니,1.0,0.0,1.0,5834.0,5833.0
2733697652,MALE,7.0,스릴러,드라마,2.0,0.0,1.0,5667.0,5667.0
2733723766,MALE,9.0,액션,코미디,3.0,1.0,3.0,7167.0,3071.0
2733730109,FEMALE,6.0,극장판 애니,드라마,3.0,0.0,2.0,7134.0,3567.0
2734046716,FEMALE,8.0,극장판 애니,액션,7.0,6.0,2.0,6367.0,4775.0
2734056713,FEMALE,11.0,드라마,코미디,13.0,3.0,2.0,6300.0,4725.0
273410348,MALE,9.0,드라마,액션,2.0,0.0,1.0,6134.0,6133.0
2734409414,MALE,10.0,성인,0,3.0,1.0,2.0,5834.0,2917.0
2735123928,FEMALE,8.0,극장판 애니,0,7.0,1.0,5.0,6534.0,1400.0
273523396,FEMALE,7.0,스릴러,SF/판타지,3.0,2.0,2.0,5467.0,4100.0
2735394380,0,0.0,성인,0,6.0,5.0,1.0,4167.0,4167.0
2735681208,MALE,9.0,드라마,코미디,19.0,11.0,7.0,9234.0,1458.0
273582358,FEMALE,9.0,액션,극장판 애니,3.0,1.0,2.0,6334.0,3800.0
2735995130,FEMALE,10.0,성인,0,3.0,0.0,3.0,5834.0,2500.0
2736182863,FEMALE,10.0,극장판 애니,0,1.0,0.0,1.0,4634.0,4633.0
2737044550,FEMALE,9.0,드라마,극장판 애니,5.0,2.0,1.0,6334.0,6333.0
2737297604,0,0.0,액션,SF/판타지,1.0,0.0,1.0,5000.0,5000.0
2737546067,FEMALE,13.0,극장판 애니,드라마,7.0,3.0,1.0,5800.0,5800.0
2737984646,MALE,9.0,성인,공포,13.0,5.0,3.0,7500.0,3214.0
2738051293,FEMALE,15.0,액션,드라마,27.0,2.0,2.0,6967.0,5225.0
2738513649,MALE,6.0,스릴러,공포,5.0,2.0,3.0,7267.0,3114.0
2738718975,MALE,8.0,드라마,공포,2.0,1.0,2.0,5050.0,3788.0
2739261847,FEMALE,12.0,액션,0,2.0,1.0,1.0,6167.0,6167.0
2739264290,FEMALE,8.0,드라마,로맨스,2.0,1.0,2.0,6967.0,5225.0
2740243431,MALE,8.0,극장판 애니,0,2.0,0.0,2.0,4734.0,3550.0
2741328684,FEMALE,7.0,드라마,스릴러,2.0,1.0,1.0,4634.0,4633.0
2741543695,FEMALE,11.0,성인,드라마,4.0,1.0,3.0,7067.0,3029.0
2741828492,MALE,11.0,드라마,로맨스,25.0,1.0,1.0,4634.0,4633.0
2742138338,MALE,9.0,액션,드라마,3.0,1.0,2.0,6134.0,3067.0
2742209881,MALE,11.0,로맨스,액션,31.0,27.0,4.0,7834.0,1958.0
2742341263,MALE,12.0,드라마,극장판 애니,6.0,4.0,2.0,5000.0,3000.0
2742581756,FEMALE,8.0,극장판 애니,성인,3.0,0.0,3.0,6800.0,2914.0
2743767147,MALE,9.0,액션,SF/판타지,2.0,0.0,1.0,5000.0,5000.0
2743821335,MALE,6.0,드라마,액션,2.0,1.0,1.0,4000.0,4000.0
2744164075,FEMALE,11.0,코미디,드라마,4.0,1.0,2.0,7434.0,4460.0
2744545850,FEMALE,8.0,극장판 애니,0,2.0,1.0,1.0,4267.0,4267.0
274467760,FEMALE,8.0,액션,SF/판타지,2.0,0.0,1.0,5000.0,5000.0
2745167933,FEMALE,10.0,스릴러,액션,2.0,0.0,2.0,5834.0,4375.0
2745371896,MALE,10.0,성인,액션,4.0,2.0,2.0,5934.0,2967.0
2746512119,MALE,10.0,SF/판타지,액션,2.0,1.0,1.0,5167.0,5167.0
2746765893,MALE,6.0,액션,드라마,3.0,1.0,2.0,5100.0,2550.0
2747112068,MALE,13.0,로맨스,드라마,14.0,10.0,4.0,6700.0,1675.0
2747636093,MALE,6.0,액션,0,1.0,0.0,1.0,4500.0,4500.0
274868796,MALE,10.0,SF/판타지,스릴러,3.0,1.0,2.0,7334.0,4400.0
2748948795,FEMALE,9.0,액션,극장판 애니,2.0,1.0,1.0,4634.0,4633.0
2749249428,FEMALE,12.0,액션,SF/판타지,52.0,2.0,4.0,7434.0,1858.0
2749397356,FEMALE,8.0,코미디,액션,5.0,2.0,3.0,7067.0,2650.0
2749850884,MALE,5.0,드라마,액션,5.0,1.0,2.0,6300.0,3780.0
2749958464,MALE,5.0,드라마,코미디,2.0,1.0,2.0,6667.0,5000.0
2750134179,MALE,9.0,액션,드라마,2.0,1.0,2.0,7434.0,4460.0
2750238989,FEMALE,10.0,성인,드라마,3.0,0.0,3.0,7967.0,2656.0
2750424005,FEMALE,4.0,드라마,액션,2.0,0.0,2.0,5467.0,4100.0
2750610744,MALE,9.0,액션,성인,3.0,2.0,1.0,5500.0,5500.0
2751744524,FEMALE,7.0,액션,코미디,3.0,2.0,1.0,5000.0,5000.0
2752885138,MALE,6.0,드라마,코미디,6.0,4.0,2.0,6400.0,3200.0
2753939791,FEMALE,8.0,극장판 애니,액션,8.0,5.0,1.0,4267.0,4267.0
2754044437,MALE,6.0,드라마,로맨스,9.0,6.0,3.0,5867.0,2514.0
2754567133,MALE,8.0,드라마,SF/판타지,2.0,1.0,1.0,4634.0,4633.0
2754869574,MALE,9.0,액션,공포,5.0,1.0,1.0,5000.0,5000.0
2755145430,FEMALE,10.0,드라마,액션,10.0,4.0,1.0,4267.0,4267.0
27559227,MALE,10.0,극장판 애니,액션,6.0,2.0,2.0,5134.0,3080.0
2756158118,MALE,7.0,성인,0,5.0,2.0,3.0,6667.0,2500.0
2756211861,MALE,7.0,액션,극장판 애니,4.0,3.0,1.0,5300.0,5300.0
2756255735,FEMALE,12.0,드라마,액션,2.0,0.0,1.0,6134.0,6133.0
2756983153,MALE,7.0,액션,드라마,5.0,1.0,3.0,8234.0,2744.0
2757440569,MALE,9.0,액션,공포,2.0,1.0,1.0,4634.0,4633.0
2757459535,FEMALE,3.0,액션,공포,7.0,4.0,2.0,5967.0,3580.0
275779689,FEMALE,8.0,드라마,극장판 애니,2.0,1.0,2.0,5100.0,3825.0
2757905543,FEMALE,8.0,드라마,로맨스,8.0,4.0,4.0,8367.0,2282.0
