COMPANY,AGE,SEX,LOC,FMIL_SGMT,MAU,구매력,2ND단말기보유점수,구매력점수,블로그활동점수,이사관심점수,공기질민감점수,도서잡지관심점수,인테리어관심점수,렌탈관심점수,홈케어서비스관심점수,계절가전제품관심점수,생활가전제품관심점수,주방용품가전제품관심점수,디지털전자제품관심점수
lge,80,FEMALE,대구,,44,0,8.7,0,8,1.3,8,,0.1,8.2,,0,0,0,0
lge,80,FEMALE,대구,시니어,19,4.8,8.9,4.8,6.6,2.4,,8,4.8,9.4,,0,0,0,0
lge,80,FEMALE,대전,시니어,18,0,8.7,0,7.2,2.4,,,3.6,,,0,0,0,0
lge,80,FEMALE,대전,중년_자녀동거,6,5,8.9,5,7.3,1,,,0.9,,,0,0,0,0
lge,80,FEMALE,대전,키즈맘_미취학,3,10,9.2,10,7.3,5.4,,,9.1,,,0,0,0,0
lge,80,FEMALE,대전,,53,,9.2,,6.3,0.5,,,2.5,,,0,0,0,0
lge,80,FEMALE,부산,키즈맘_중학생,1,,8.7,,,,,,,,,0,0,0,0
lge,80,FEMALE,부산,,94,10,8.9,10,8.5,3.1,,,2,,,0,0,0,0
lge,80,FEMALE,부산,시니어,25,5,9.3,5,5.3,1.4,8,4.5,1.6,,,0,0,0,0
lge,80,FEMALE,부산,키즈맘_초등생,1,,,,8,,,8.9,,,,0,0,0,0
lge,80,FEMALE,부산,중년_자녀동거,16,0,,0,6,2.6,8,,2.7,0.3,,0,0,0,0
lge,80,FEMALE,부산,중년_2인,1,,,,7.9,8.5,,,0.7,,,0,0,0,0
lge,80,FEMALE,서울,키즈맘_초등생,1,,,,2.4,,,,,9.8,,0,0,0,0
lge,80,FEMALE,서울,,315,0,8.7,0,7.4,1.5,,8,2.3,4.8,,0,0,0,0
lge,80,FEMALE,서울,중년_자녀동거,44,7.4,9,7.4,6.3,2.8,4.5,8,3.1,2,,0,0,0,0
lge,80,FEMALE,서울,시니어,108,4.5,8.9,4.5,5.6,2.2,8.9,8,3.6,6.1,,0,0,0,0
lge,80,FEMALE,서울,중년_2인,1,,,,,,,,,,,0,0,0,0
lge,80,FEMALE,서울,키즈맘_중학생,2,0,,0,7.7,0.6,,,5.6,,,0,0,0,0
lge,80,FEMALE,서울,키즈맘_미취학,7,,,,4.9,0.9,,,4.3,9.1,,0,0,0,0
lge,80,FEMALE,세종,시니어,1,,,,,,,,,,,0,0,0,0
lge,80,FEMALE,세종,,3,,,,,,,,,,,,,,
lge,80,FEMALE,울산,중년_자녀동거,2,10,,10,8.1,1.9,,,5.2,7.6,,0,0,0,0
lge,80,FEMALE,울산,시니어,11,10,8.8,10,5.4,3.6,,,4.2,7.6,,0,0,0,0
lge,80,FEMALE,울산,,26,10,8.7,10,8,9,,,2.2,8.7,,0,0,0,0
lge,80,FEMALE,인천,시니어,30,7.5,9.2,7.5,6.7,2.6,8,2.1,3,0.3,,0,0,0,0
lge,80,FEMALE,인천,,79,,,,6.1,2.1,,,3.6,,,0,0,0,0
lge,80,FEMALE,인천,키즈맘_중학생,2,,,,2.5,0.7,,,5.6,,,0,0,0,0
lge,80,FEMALE,인천,중년_자녀동거,13,,8.9,,6.9,1.5,,,1.4,,,0,0,0,0
lge,80,FEMALE,인천,키즈맘_미취학,4,10,9.2,10,7.3,7.7,,0,3.1,0.4,,0,0,0,0
lge,80,FEMALE,전남,시니어,5,10,8.8,10,9.1,1.1,10,,2.1,,,0,0,0,0
lge,80,FEMALE,전남,,21,,9.1,,7.2,1.1,,,2.2,,,0,0,0,0
lge,80,FEMALE,전남,중년_자녀동거,6,5,8.9,5,8.5,3.2,8,,1.8,,,0,0,0,0
lge,80,FEMALE,전북,시니어,13,,8.8,,5.2,2.3,,,3,8.2,8.7,0,0,0,0
lge,80,FEMALE,전북,키즈맘_미취학,2,10,8.7,10,7.7,0.5,,,2.3,,,0,0,0,0
lge,80,FEMALE,전북,키즈맘_중학생,1,,,,,0.6,,,2.2,,,0,0,0,0
lge,80,FEMALE,전북,,38,,,,,,,,,,,0,0,0,0
lge,80,FEMALE,전북,중년_자녀동거,8,,8.9,,8,2.6,8,,7.6,8.2,,0,0,0,0
lge,80,FEMALE,제주,,11,,,,,,,,,,,,,,
lge,80,FEMALE,제주,중년_자녀동거,5,,9.2,,8.8,2.7,8,,2.5,9.9,,0,0,0,0
lge,80,FEMALE,제주,시니어,3,10,,10,9.8,1,,,6.2,,,0,0,0,0
lge,80,FEMALE,충남,중년_자녀동거,6,,,,7.9,1.5,,,1.1,,,0,0,0,0
lge,80,FEMALE,충남,,35,,,,8,0.9,,0.3,3,,,0,0,0,0
lge,80,FEMALE,충남,중년_2인,1,,,,5.8,0.5,,,,,,0,0,0,0
lge,80,FEMALE,충남,키즈맘_미취학,1,,,,2.4,0.5,8.7,,,,,0,0,0,0
lge,80,FEMALE,충남,시니어,13,0,8.8,0,8.2,2.4,,,2.3,9.2,,0,0,0,0
lge,80,FEMALE,충북,중년_자녀동거,1,,9.1,,,,,,,,,0,0,0,0
lge,80,FEMALE,충북,,26,10,,10,5.9,,,,,,,0,0,0,0
lge,80,FEMALE,충북,시니어,9,,8.8,,5.6,2.6,8,,1.8,,,0,0,0,0
lge,80,MALE,,키즈맘_중학생,8,5,,5,6.6,4.7,,,7,8.7,,0,0,0,0
lge,80,MALE,,키즈맘_미취학,7,6.7,9.2,6.7,8.5,6.2,6.4,,6.4,,,0,0,0,0
lge,80,MALE,,키즈맘_초등생,9,10,9.1,10,6.3,6.7,,,5.9,,,0,0,0,0
lge,80,MALE,,,640,10,9.1,10,5.7,2,6.4,8.5,1.5,,8.6,0,0,0,0
lge,80,MALE,,시니어,224,8.2,8.9,8.2,6.8,2,6.2,7.8,2.3,8.3,,0,0,0,0
lge,80,MALE,,중년_2인,1,,,,8,9.6,,,0,,,0,0,0,0
lge,80,MALE,,중년_자녀동거,54,5,8.9,5,5.8,1.5,6.8,,2.1,3.9,,0,0,0,0
lge,80,MALE,강원,,32,,8.9,,6.8,0.8,6.4,,2,,,0,0,0,0
lge,80,MALE,강원,시니어,12,0,8.8,0,8.8,1.1,6.4,,3,,,0,0,0,0
lge,80,MALE,강원,중년_자녀동거,1,,,,,,,,,,,0,0,0,0
lge,80,MALE,경기,키즈맘_미취학,4,,9.1,,8.8,0.6,,,,,,0,0,0,0
lge,80,MALE,경기,키즈맘_초등생,3,10,,10,6.3,,,,,,,0,0,0,0
lge,80,MALE,경기,중년_자녀동거,40,8.4,8.9,8.4,5.8,2.5,6.4,8.5,2.1,8.8,8.7,0,0,0,0
lge,80,MALE,경기,중년_2인,1,4.3,,4.3,,,,,,,,0,0,0,0
lge,80,MALE,경기,시니어,115,6.3,9.1,6.3,5.3,1.8,6.3,0,2.1,6.3,,0,0,0,0
lge,80,MALE,경기,,320,0,8.9,0,6.5,2.1,6.4,4.5,2.4,,,0,0,0,0
lge,80,MALE,경기,키즈맘_중학생,6,,8.9,,7.7,3.1,,8,4.2,,,0,0,0,0
lge,80,MALE,경남,중년_자녀동거,2,,8.7,,8,0.6,,,3.9,,,0,0,0,0
lge,80,MALE,경남,시니어,15,10,8.7,10,6.7,2.8,1.3,,2,,,0,0,0,0
lge,80,MALE,경남,,42,,,,8,,,,,,,0,0,0,0
lge,80,MALE,경남,키즈맘_초등생,1,0,,0,9.1,8.9,,,8.1,,,0,0,0,0
lge,80,MALE,경북,시니어,16,5,8.9,5,7.1,0.7,0.4,,0.9,,,0,0,0,0
lge,80,MALE,경북,키즈맘_초등생,1,,,,2,,,,1.5,,,0,0,0,0
lge,80,MALE,경북,키즈맘_중학생,1,,9,,8.1,7.5,,,1.8,,,0,0,0,0
lge,80,MALE,경북,,38,,,,8,4.1,6.4,,0.3,,,0,0,0,0
lge,80,MALE,경북,중년_자녀동거,7,10,8.8,10,7.9,3.3,,,1.4,0.2,,0,0,0,0
lge,80,MALE,광주,,40,,,,8,0.8,,,0.7,,,0,0,0,0
lge,80,MALE,광주,시니어,18,10,8.7,10,5.1,1.6,6.4,3.3,2.4,8.2,,0,0,0,0
lge,80,MALE,광주,중년_2인,1,,,,,1,,,3.3,,,0,0,0,0
lge,80,MALE,광주,키즈맘_중학생,1,,,,,,,,,,,0,0,0,0
lge,80,MALE,광주,중년_자녀동거,8,10,,10,6.2,3.4,,,3.4,8.3,,0,0,0,0
lge,80,MALE,대구,시니어,21,10,8.7,10,5.5,1.1,6.4,,3.4,,,0,0,0,0
lge,80,MALE,대구,,45,,,,3.7,,6.4,,2,,,0,0,0,0
lge,80,MALE,대구,중년_자녀동거,5,,9.2,,7.6,1,,,2.1,,,0,0,0,0
lge,80,MALE,대전,키즈맘_중학생,1,,8.7,,0,0.9,,,2.4,,,0,0,0,0
lge,80,MALE,대전,,50,10,,10,6.6,7,,,7,8.9,,0,0,0,0
lge,80,MALE,대전,시니어,19,2.9,,2.9,6.3,1,10,,1.9,,,0,0,0,0
lge,80,MALE,대전,중년_자녀동거,9,,9.1,,8,1.7,,,1.9,6.4,,0,0,0,0
lge,80,MALE,대전,키즈맘_초등생,2,,,,8,0.9,,,1.6,,,0,0,0,0
lge,80,MALE,부산,,123,,,,2.6,,,,,,,0,0,0,0
lge,80,MALE,부산,키즈맘_중학생,2,,8.7,,9.4,0.8,,,5,8.2,,0,0,0,0
lge,80,MALE,부산,시니어,34,3.4,9.1,3.4,6.9,2.2,4.8,8.9,1.4,8.2,,0,0,0,0
lge,80,MALE,부산,키즈맘_미취학,3,,,,1,0.6,7.2,,4.7,,,0,0,0,0
lge,80,MALE,부산,키즈맘_초등생,3,,,,2,0.9,,,0.2,,,0,0,0,0
lge,80,MALE,부산,중년_자녀동거,14,6.7,9.2,6.7,5.6,1.8,6.4,,1.8,,,0,0,0,0
lge,80,MALE,부산,중년_2인,1,,,,,,,,0.5,,,0,0,0,0
lge,80,MALE,서울,중년_자녀동거,44,7.6,8.9,7.6,6.7,1.9,,,2.3,8.5,,0,0,0,0
lge,80,MALE,서울,키즈맘_중학생,1,,,,,,,,,,,0,0,0,0
lge,80,MALE,서울,,317,6.7,8.9,6.7,6.4,1.5,6.4,,1.9,,,0,0,0,0
lge,80,MALE,서울,키즈맘_초등생,2,,9.2,,2.7,3.6,,,1.4,,,0,0,0,0
lge,80,MALE,서울,시니어,119,3.4,9,3.4,6,2.2,5.6,5.4,2.7,8.5,,0,0,0,0
lge,80,MALE,서울,키즈맘_미취학,3,,,,9.8,0.7,,,0.9,,,0,0,0,0
lge,80,MALE,세종,,4,,,,,,,,,,,,,,
lge,80,MALE,세종,시니어,2,0.1,,0.1,2.6,1.2,,,0.2,,,0,0,0,0
lge,80,MALE,울산,중년_자녀동거,2,,,,7.6,0.8,,,0.9,4.1,,0,0,0,0
lge,80,MALE,울산,,31,,,,,,,,,,,,,,
lge,80,MALE,울산,시니어,13,10,8.9,10,5.2,0.7,7.8,,2,,,0,0,0,0
lge,80,MALE,울산,키즈맘_중학생,1,,,,,0.8,,,0.4,,,0,0,0,0
lge,80,MALE,인천,키즈맘_미취학,1,10,,10,7.9,0.8,,,1.1,,,0,0,0,0
lge,80,MALE,인천,키즈맘_중학생,1,,,,5.8,,,,,,,0,0,0,0
lge,80,MALE,인천,시니어,33,6.3,8.9,6.3,7.9,1.7,6.4,,1.2,,,0,0,0,0
lge,80,MALE,인천,중년_자녀동거,14,10,8.7,10,8.3,1,6.4,,1.6,,,0,0,0,0
lge,80,MALE,인천,,86,10,8.7,10,8.5,3.1,,8,1.4,,,0,0,0,0
lge,80,MALE,전남,키즈맘_미취학,1,,,,9.9,0.6,,,,,,0,0,0,0
lge,80,MALE,전남,중년_자녀동거,4,5.2,8.8,5.2,6.5,4.3,,0.1,2.4,,,0,0,0,0
lge,80,MALE,전남,,36,,9.1,,8.8,0.9,,,,,,0,0,0,0
lge,80,MALE,전남,시니어,18,1.9,9.1,1.9,7.9,0.9,,8.9,1.8,,,0,0,0,0
lge,80,MALE,전북,시니어,19,10,9.1,10,8.1,3,6.4,,1.3,8.2,,0,0,0,0
lge,80,MALE,전북,,54,,,,,,,,,,,,,,
lge,80,MALE,전북,키즈맘_중학생,1,,8.9,,6.9,,,,,,,0,0,0,0
lge,80,MALE,전북,중년_자녀동거,6,,9,,6.1,0.6,,,1.1,,,0,0,0,0
lge,80,MALE,제주,중년_자녀동거,4,10,8.7,10,6,0.7,,,2,,,0,0,0,0
lge,80,MALE,제주,시니어,7,10,8.8,10,8.6,0.8,,,2.9,8.2,,0,0,0,0
lge,80,MALE,제주,,18,,8.7,,,0.6,,,,,,0,0,0,0
lge,80,MALE,충남,키즈맘_중학생,1,,,,7.8,8.2,,,2.4,,,0,0,0,0
lge,80,MALE,충남,중년_자녀동거,1,,,,,,,,,8.7,,0,0,0,0
lge,80,MALE,충남,,36,,,,,0.6,,,,,,0,0,0,0
lge,80,MALE,충남,시니어,15,7.1,8.9,7.1,5.3,4.4,6.4,5.8,3.9,8.2,,0,0,0,0
lge,80,MALE,충남,중년_2인,1,,,,8.3,,,,,,,0,0,0,0
lge,80,MALE,충북,,36,,,,,,,,,,,,,,
lge,80,MALE,충북,중년_자녀동거,3,,,,4,,,,3.1,,,0,0,0,0
lge,80,MALE,충북,시니어,18,7.8,,7.8,5.3,1.7,0.1,,2.7,,,0,0,0,0
lge,80,MALE,충북,키즈맘_중학생,1,,,,,,,,,,,0,0,0,0
lge,90,FEMALE,,키즈맘_미취학,3,,8.7,,6.2,1.4,,,,8.2,,0,0,0,0
lge,90,FEMALE,,,37,10,8.8,10,4,8.4,,,,,,0,0,0,0
lge,90,FEMALE,,중년_자녀동거,5,,8.8,,8.9,6.8,8,,1.3,,,0,0,0,0
lge,90,FEMALE,,키즈맘_초등생,1,,,,8,,,,,,,0,0,0,0
lge,90,FEMALE,,시니어,12,5,8.7,5,7.7,3.3,8,8,3.4,,,0,0,0,0
lge,90,FEMALE,강원,시니어,1,,,,8,4.2,,,0.8,,,0,0,0,0
lge,90,FEMALE,강원,,1,,,,,,,,,,,,,,
lge,90,FEMALE,경기,중년_자녀동거,2,0,9.2,0,9.8,6.6,,,8.4,,,0,0,0,0
lge,90,FEMALE,경기,시니어,7,10,,10,6.5,8.8,,8,9.2,9.2,,0,0,0,0
lge,90,FEMALE,경기,,13,,,,0,,,,,,,0,0,0,0
lge,90,FEMALE,경북,,3,,,,,,,,,,,,,,
lge,90,FEMALE,경북,시니어,1,,,,,,,,,,,0,0,0,0
lge,90,FEMALE,광주,시니어,1,,,,8,0.5,8,,3.1,,,0,0,0,0
lge,90,FEMALE,광주,중년_자녀동거,1,,8.7,,,,,,,,,0,0,0,0
lge,90,FEMALE,광주,,3,,,,,,,,,,,,,,
lge,90,FEMALE,대구,,3,,,,,,,,,,,,,,
lge,90,FEMALE,대구,시니어,1,,,,7.4,3.2,,,4.2,9.1,,0,0,0,0
lge,90,FEMALE,대전,,3,,,,,,,,,,,,,,
lge,90,FEMALE,대전,키즈맘_초등생,1,,8.7,,8,9.1,,,7.4,8.4,,0,0,0,0
lge,90,FEMALE,대전,시니어,2,10,9.1,10,8.9,9.4,,,9.5,,,0,0,0,0
lge,90,FEMALE,부산,,7,,,,,,,,,,,0,0,0,0
lge,90,FEMALE,부산,중년_자녀동거,1,10,,10,9.7,9.2,,,9.7,,,0,0,0,0
lge,90,FEMALE,부산,시니어,3,10,,10,2.5,6.1,,,5.6,,,0,0,0,0
lge,90,FEMALE,서울,,18,8.7,,8.7,3,1.5,,,0.6,,,0,0,0,0
lge,90,FEMALE,서울,시니어,11,10,,10,8.6,3,8,8,6.6,9.1,,0,0,0,0
lge,90,FEMALE,세종,,1,,,,8,0.7,,,1.8,,,0,0,0,0
lge,90,FEMALE,울산,중년_자녀동거,1,,,,,,,,,,,0,0,0,0
lge,90,FEMALE,울산,,1,,,,,,,,,,,,,,
lge,90,FEMALE,인천,중년_자녀동거,2,,9.1,,7.9,1,,,4,,,0,0,0,0
lge,90,FEMALE,인천,시니어,5,0,8.9,0,8.8,1.1,,8,0.6,5.7,,0,0,0,0
lge,90,FEMALE,인천,,9,,,,,,,,,,,,,,
lge,90,FEMALE,전남,,1,,,,,,,,,,,,,,
lge,90,FEMALE,전북,시니어,3,0,,0,8.7,,,,,8.3,,0,0,0,0
lge,90,FEMALE,전북,,4,,,,,,,,,,,,,,
lge,90,FEMALE,제주,,1,,,,,,,,,,,,,,
lge,90,FEMALE,충남,,3,,,,,,,,,,,,,,
lge,90,FEMALE,충남,시니어,1,,,,2.5,9.1,,,8.1,3.2,,0,0,0,0
lge,90,FEMALE,충북,시니어,1,,,,,1.9,,,,,,0,0,0,0
lge,90,FEMALE,충북,,1,,,,,,,,,,,,,,
lge,90,MALE,,키즈맘_미취학,1,,,,6.6,,,,,,,0,0,0,0
lge,90,MALE,,시니어,11,10,,10,7.1,0.7,,,1.4,,,0,0,0,0
lge,90,MALE,,중년_자녀동거,9,8.3,,8.3,7.7,2.4,2.9,8,3.6,,,0,0,0,0
lge,90,MALE,,,39,,,,,,,,,,,0,0,0,0
lge,90,MALE,강원,시니어,1,,,,,,,,,,,0,0,0,0
lge,90,MALE,강원,중년_자녀동거,3,,,,8,,,,,,,0,0,0,0
lge,90,MALE,강원,,4,,,,,,,,,,,,,,
lge,90,MALE,경기,중년_자녀동거,3,10,8.7,10,8,2.4,,,2.4,,,0,0,0,0
lge,90,MALE,경기,시니어,6,5.8,,5.8,4.8,0.8,,,1.8,8.2,,0,0,0,0
lge,90,MALE,경기,,19,,,,,3.2,,,,,,0,0,0,0
lge,90,MALE,경남,,2,,,,,,,,,,,,,,
lge,90,MALE,경남,시니어,2,,,,7.7,,,,,,,0,0,0,0
lge,90,MALE,경북,,2,,,,,,,,,,,0,0,0,0
lge,90,MALE,광주,시니어,1,,,,8,0.7,,,,,,0,0,0,0
lge,90,MALE,광주,,2,,,,,,,,,,,,,,
lge,90,MALE,광주,키즈맘_중학생,1,,,,,,,,,,,0,0,0,0
lge,90,MALE,부산,시니어,2,,,,7.9,0.7,,,0,,,0,0,0,0
lge,90,MALE,부산,,4,,,,,,,,,,,,,,
lge,90,MALE,서울,시니어,7,10,,10,5.4,1.8,4.8,,0.9,9.3,,0,0,0,0
lge,90,MALE,서울,키즈맘_중학생,2,,,,8,1.8,,,3.9,,,0,0,0,0
lge,90,MALE,서울,중년_자녀동거,3,,8.7,,9.1,1.9,,,0.4,,,0,0,0,0
lge,90,MALE,서울,,21,,,,2,0.8,,,0.3,,,0,0,0,0
lge,90,MALE,인천,,6,,,,,,,,,,,,,,
lge,90,MALE,인천,시니어,1,10,,10,7.5,5.7,,,1,,,0,0,0,0
lge,90,MALE,인천,중년_자녀동거,2,0,9,0,7.9,4.7,,,2.3,,,0,0,0,0
lge,90,MALE,인천,키즈맘_미취학,1,0,,0,8,9.4,,,,,,0,0,0,0
lge,90,MALE,전남,시니어,3,,,,7,1.6,,,1.6,,,0,0,0,0
lge,90,MALE,전남,,3,,,,,,,,,,,,,,
lge,90,MALE,전북,시니어,2,,,,0,3.2,,,4.6,,,0,0,0,0
lge,90,MALE,전북,중년_자녀동거,1,,,,,,,,,,,0,0,0,0
lge,90,MALE,전북,,4,,,,,,,,,,,,,,
lge,90,MALE,제주,시니어,1,2.1,,2.1,6.4,0.6,,,,,,0,0,0,0
lge,90,MALE,제주,,2,,,,,0.6,,,,,,0,0,0,0
lge,90,MALE,충남,,3,,,,,,,,,,,,,,
lge,90,MALE,충남,시니어,1,,,,8.8,0.8,,,2.5,,,0,0,0,0
lge,90,MALE,충북,,1,,,,,,,,,,,,,,
modevi,,,,,1,,,,,,,,,,,,,,
modevi,10,MALE,경기,,1,,,,,,,,,,,,,,
modevi,10,MALE,경기,중년_자녀동거,1,,,,6.5,5.7,,,,,,0,0,0,0
modevi,20,FEMALE,,,1,,6.4,,8,9.6,,,9.9,8.1,,21,10.9,9.2,7.5
modevi,20,FEMALE,경기,,2,,,,,,,,,,,,,,
modevi,20,FEMALE,경기,1인가구,2,,6.4,,7.9,5.1,,,9.9,,,16.4,11,5.1,8
modevi,20,FEMALE,대전,중년_자녀동거,1,10,7.4,10,5.5,2.7,,,0.1,,,33.4,38,8.4,12.1
modevi,20,FEMALE,대전,,1,,,,,,,,,,,,,,
modevi,20,FEMALE,부산,,1,,,,,,,,,,,,,,
modevi,20,FEMALE,인천,,1,0,,0,,9,,,,,,32.1,35.2,7.3,15.5
modevi,20,FEMALE,전북,,1,,,,,,,,,,,,,,
modevi,20,FEMALE,전북,키즈맘_미취학,1,0,7.5,0,4.9,3.8,,,2,,,17.4,17.3,4.6,9.2
modevi,20,MALE,,1인가구,1,10,6.4,10,9.6,9.9,,8.6,9.9,,7.5,0.3,0.3,0.1,0.1
modevi,20,MALE,,중년_자녀동거,1,10,6.8,10,9.8,0.7,,,,,,15.9,23.7,0.8,12.4
modevi,20,MALE,,,3,,8.5,,8,10,,8,10,,8.4,15.4,21.6,0.6,12.7
modevi,20,MALE,경기,,4,,7.5,,0.6,4.8,,,7.7,,,17.8,18.4,4.1,9.1
modevi,20,MALE,경기,중년_자녀동거,1,10,8.1,10,7.3,9.6,,0,9.8,2.8,,33.7,37.1,7.3,16.1
modevi,20,MALE,경북,1인가구,1,,6.4,,0,9.5,,,,,,11.1,14.3,0.4,11.6
modevi,20,MALE,경북,,1,,,,,,,,,,,,,,
modevi,20,MALE,부산,,1,,,,,,,,,,,,,,
modevi,20,MALE,서울,,3,,,,8,8.9,,,,,,25.9,22.8,6,10.1
modevi,20,MALE,서울,중년_자녀동거,1,10,6.4,10,9.1,1.1,,,1.5,,,15,24.4,1.1,9.2
modevi,20,MALE,울산,,1,,,,,,,,,,,,,,
modevi,20,MALE,인천,,2,,,,,,,,,,,,,,
modevi,20,MALE,인천,키즈맘_미취학,1,,,,8.9,8.1,,,6.4,,,38.2,37.1,9,19
modevi,20,MALE,전북,,1,10,,10,9.3,9.8,,,2.6,,,36.9,35.4,9.3,17.6
modevi,20,MALE,충북,중년_자녀동거,1,,,,6,0.8,,,,,,28.2,35.2,7.9,12.8
modevi,20,MALE,충북,,1,,,,,,,,,,,,,,
modevi,30,FEMALE,,중년_자녀동거,1,,,,,,,,,,,39.4,39,9.8,17.1
modevi,30,FEMALE,,2인가구,1,10,7.8,10,7.9,9.8,,,10,8.3,,33.3,36.4,8.8,16.2
modevi,30,FEMALE,,,5,,,,,,,,,,,,,,
modevi,30,FEMALE,경기,2인가구,1,10,8.3,10,9.3,8.9,8,8.3,0.1,,,39.3,38.3,9.8,19.6
modevi,30,FEMALE,경기,키즈맘_미취학,1,5.9,6.4,5.9,8.8,1.9,,,4.3,9,,21.3,14.3,7.1,9.7
modevi,30,FEMALE,경기,중년_자녀동거,1,,,,,1.1,,,1,,,36.4,37.9,9.2,19
modevi,30,FEMALE,경기,,4,,,,9.8,0.6,,,,,,24.6,14.3,8.6,6.9
modevi,30,FEMALE,대구,,1,10,7.4,10,9.6,9.9,,,9.6,,,38.3,39.1,9.7,19.2
modevi,30,FEMALE,서울,1인가구,3,0,6.3,0,8.1,7.3,,0,7.8,,,31.4,29.2,7.7,14
modevi,30,FEMALE,서울,,6,,,,8,9.3,8,,5.1,8,7.2,21.6,18.1,6.9,8.9
modevi,30,FEMALE,인천,,1,,,,,,,,,,,,,,
modevi,30,FEMALE,전남,키즈맘_미취학,1,10,7.4,10,6.8,9.7,,,10,,,37.6,37.3,9.5,18.5
modevi,30,FEMALE,전남,,1,,,,,,,,,,,,,,
modevi,30,FEMALE,충남,중년_자녀동거,1,,7.4,,9.8,9.7,,,9.8,,,11.3,9.2,4,7.2
modevi,30,FEMALE,충남,,1,,,,,,,,,,,,,,
modevi,30,FEMALE,충북,키즈맘_미취학,1,10,,10,9.7,9.9,,,9.6,,,37.2,40,10,20
modevi,30,FEMALE,충북,,1,,,,,,,,,,,,,,
modevi,30,MALE,,,10,10,8.2,10,9.7,5.7,,0,1.1,9.9,,18.8,19.2,5,9.7
modevi,30,MALE,,키즈맘_미취학,2,10,7.4,10,4.8,9.6,,0.4,4.8,,,28.6,30.4,5.3,13.3
modevi,30,MALE,,1인가구,3,10,7.9,10,5.2,6.9,,,6.4,,,28.2,30.9,6.4,16
modevi,30,MALE,강원,1인가구,1,,7.7,,6.2,8.9,,,8.4,3.9,,23.7,36.9,7.1,9.7
modevi,30,MALE,강원,,1,,,,,,,,,,,,,,
modevi,30,MALE,경기,,6,,8.1,,9.1,2.7,,9.1,4.6,6.2,,23.4,26.7,5.6,13.3
modevi,30,MALE,경남,,1,,,,,,,,,,,,,,
modevi,30,MALE,광주,키즈맘_미취학,1,,7.7,,6,1.2,,,1.3,,,38.2,37,9.3,17.2
modevi,30,MALE,광주,,1,,,,,,,,,,,,,,
modevi,30,MALE,대구,,2,,6.2,,,1.7,,,7,,,23.3,15.2,8.4,9
modevi,30,MALE,대구,중년_자녀동거,1,0.8,8.5,0.8,9.8,9.9,,0.1,9.8,7.7,,0.2,0.2,0,0.1
modevi,30,MALE,부산,,1,10,,10,6.7,2.3,6.4,,5.9,,,38.4,39.1,9.5,18.6
modevi,30,MALE,서울,키즈맘_미취학,1,,7.4,,4.6,9.9,,,9,9.7,,29.8,33.7,8.2,14.7
modevi,30,MALE,서울,,6,1.2,7.5,1.2,8.5,9.9,,,10,,,36.5,37.4,8.8,18.4
modevi,30,MALE,인천,1인가구,1,0,,0,9.7,1.8,9,,2.6,,,15.2,21.5,1.4,9.6
modevi,30,MALE,인천,,2,0,8.5,0,8,9.9,,1.5,1.6,,,16.7,26.3,0.2,14.9
modevi,30,MALE,전남,,1,,,,,,,,,,,,,,
modevi,30,MALE,전북,,2,,,,,,,,,,,,,,
modevi,30,MALE,제주,,1,,,,,,,,,,,,,,
modevi,40,FEMALE,경기,,2,,,,,,,,,,,,,,
modevi,40,FEMALE,경기,중년_자녀동거,1,,,,,4.5,,,8.1,,,13.5,20.2,0.9,12.7
modevi,40,FEMALE,경남,,1,,,,8.5,7,,,1.7,1.9,,37.9,38.3,9.3,19.3
modevi,40,FEMALE,부산,,1,,,,9.8,9.7,,,4,,,37.9,38.3,9.6,18.6
modevi,40,FEMALE,서울,,2,10,8.6,10,9.6,6.3,,0,8.3,,,34.8,37.1,7.5,18.3
modevi,40,MALE,,키즈맘_중학생,1,10,,10,8,6.3,,,1.8,,,22.4,27.9,6.9,9.5
modevi,40,MALE,,중년_자녀동거,1,,6.1,,8,8.1,,,,7.6,,25.7,32.3,9.3,13.4
modevi,40,MALE,,,4,,,,9.6,0.7,,0.1,,,,37.4,36.3,9.2,18.1
modevi,40,MALE,경기,,6,4.8,,4.8,0.3,9,,,,,,27.8,25.5,8.4,8.8
modevi,40,MALE,경기,키즈맘_중학생,1,,,,6.2,8.4,,,5.7,,,37.6,34.3,9.6,18.8
modevi,40,MALE,경기,키즈맘_초등생,2,,7,,8.7,9.1,,,1.7,0,7.6,17.7,17.6,4.5,9.2
modevi,40,MALE,경기,중년_자녀동거,1,10,8,10,6.9,9.4,,,,,,38.3,38.5,9.4,17.4
modevi,40,MALE,경남,,2,10,6.7,10,6.9,2.2,6.4,,0.5,9.7,,24.9,27.1,5,14.6
modevi,40,MALE,대구,키즈맘_중학생,1,,7.9,,7.2,9.8,,,9.9,,,37.9,38.6,9.5,19.6
modevi,40,MALE,대구,,1,,,,,,,,,,,,,,
modevi,40,MALE,서울,,1,,,,,,,,,,,,,,
modevi,40,MALE,인천,,1,,,,,,,,,,,,,,
modevi,40,MALE,인천,중년_자녀동거,1,,7.5,,2.8,2.3,,,2,,,35.1,37.6,8.8,17.1
modevi,40,MALE,충남,,1,,,,,,,,,,,,,,
modevi,50,FEMALE,,,1,,,,,,,,,,,,,,
modevi,50,FEMALE,인천,,1,,,,,,,,,,,,,,
modevi,50,FEMALE,충북,,2,,,,,,,,,,,,,,
