ton,dist,cost
5,42.05367062,12
5,198.9526396,14
5,34.49945636,8
25,114.7297135,29
11,198.1552808,33
11,72.47360057,22
25,229.4384403,48
14,84.1804056,26
25,201.1228957,40
14,89.80609186,30
25,266.2836315,65
25,71.88546692,33
25,227.1224401,45
5,121.2377035,22
5,72.47360057,22
5,119.2126858,22
18,100.659372,46
18,39.68837076,19
14,42.16065523,15
25,309.7212987,58
25,203.5743506,52
18,35.56732738,20
22,51.26759858,23
25,21.85596649,17
25,194.8901536,47
25,186.2408991,45
25,292.1773236,70
11,123.5147342,24
25,208.9350049,50
18,370.3684157,65
11,6.88800938,12
11,131.3162964,24
5,189.5801814,33
25,254.9710831,58
11,189.5801814,33
5,223.4360796,30
11,233.296937,38
5,222.6694982,32
5,248.4753686,35
11,260.7062378,42
11,205.1133104,29
25,95.07591052,27
14,219.7414876,35
22,204.4065099,45
11,119.2508257,30
25,265.3425009,62
25,239.9717138,40
25,14.06598857,14
25,108.4318101,40
5,194.4852346,32
22,119.5184925,38
18,98.85031822,29
25,108.5396146,35
18,130.104976,30
18,166.0714089,45
11,42.8993562,10
11,53.47442371,14
18,143.8665854,15
11,160.2489599,18
14,140.4509505,26
11,117.7064793,15
14,130.104976,30
11,185.8556594,30
5,317.042381,52
14,140.4509505,28
25,88.38464987,29
25,147.2971036,47
11,58.69472939,16
5,292.6077815,46
11,155.8187001,30
25,29.12170024,19
11,29.57099991,10
11,219.1025428,26
11,161.9576725,37
25,138.3187044,32
5,252.6890446,30
25,9.967004612,20
14,203.7995579,45
11,44.66044449,14
11,172.6525263,35
18,203.7995579,45
5,126.9805625,26
5,63.56417872,16
5,202.6868578,20
11,142.7538355,25
11,247.835567,35
25,42.86759245,20
25,190.0297338,55
11,151.5439271,25
25,214.4311883,47
25,71.88546692,33
5,138.6906612,25
11,212.422957,36
25,39.81594884,22
25,63.24104194,23
25,26.24856527,18
25,79.8768466,31
5,95.74302405,18
25,26.24856527,18
11,112.9238992,20
18,93.17367368,28
16,41.18894702,20
25,221.844797,45
25,202.5001225,52
25,143.5210129,40
25,102.5091705,26
5,66.06091649,21
11,274.6020326,22
25,22.22538031,18
11,75.40098958,20
25,236.5186312,50
25,152.0981147,28
5,152.0981147,28
18,29.83955837,18
18,32.33034109,17
25,84.70181346,30
11,143.9095069,32
11,34.73110464,11
11,253.4995047,31
5,253.4995047,31
18,65.97654375,25
25,197.7779439,47
11,241.9140434,42
5,253.4995047,31
11,32.33034109,17
11,253.4995047,31
11,61.73229043,13
25,3.613179207,25
25,87.4200917,34
11,124.6760234,24
25,70.26572912,26
22,157.8100204,40
25,70.26572912,26
25,251.0255801,55
11,58.33638817,17
11,281.5313648,10
25,79.03636747,37
25,335.4288435,54
11,132.0018187,20
5,226.8682283,26
25,20.88155639,15
11,227.4493737,39
25,63.82004178,26
25,236.5186312,50
1,85.1126452,7
5,223.4360796,30
5,150.7909845,24
5,269.1455914,11
5,25.54842859,11
1,22.08961713,7
22,84.02649882,27
25,167.8178565,50
11,327.0822687,30
18,171.1562816,47
11,177.1090465,28
5,49.97474449,16
25,136.21363,44
25,268.4366953,47
25,103.6074231,26
14,254.5607543,42
11,186.4375727,34
25,186.5146556,54
25,23.51851618,22
25,32.11170359,18
25,187.7603128,40
25,223.5675712,44
25,117.1205877,30
11,100.7023659,24
25,77.52702831,26
25,289.2496987,64
25,21.19351514,28
11,58.22639577,17
25,240.4446701,53
5,244.6556147,28
5,38.06063513,9
25,89.13945634,28
1,66.20410358,5.5
5,232.4586423,28
11,33.85324502,14
25,234.7268732,60
11,110.5628271,17
18,58.67034272,28
25,192.9271078,45
18,33.70410086,32
25,194.4641688,39
14,130.5954675,38
11,68.76409349,22
14,58.82793858,18
14,78.47455994,19
11,318.0411716,43
25,98.00936025,37
14,54.89624661,20
25,103.6074231,26
11,84.70181346,18
25,293.5844119,60
18,86.25892424,18
25,313.1804978,57
11,171.1046708,30
11,27.79942864,10
25,18.2509585,15
18,76.36306391,20
18,165.0148692,40
25,244.2902489,56
25,63.06093647,28
11,96.875869,22
11,81.57477687,20
25,77.52702831,26
11,91.4784145,19
25,11.05625563,16
14,223.4578172,40
18,42.39645516,17
25,82.91112044,34
11,283.8228653,80
25,188.5016515,40
25,91.83605355,28
1,326.3151637,10
1,64.00856152,6
5,36.37611894,7.9
5,97.49664578,17.5
5,102.1314025,15
1,64.97219048,4.5
5,53.9262139,7
11,174.084183,28
16,240.4910701,36
5,180.1722948,18
11,266.4457988,45
25,80.4138737,26
25,77.52702831,26
25,135.0780626,38
5,258.4299026,38
25,131.5014192,40
5,243.5804264,20
25,93.96680849,40
25,103.1527179,42
25,30.30624439,24
25,103.1527179,42
11,249.0674272,38
25,34.535413,27
25,262.4606713,60
25,115.2557814,30
18,66.24520785,25
5,112.4511493,18
1,195.5228818,13
5,129.6057523,22
25,255.7387131,52
5,244.6556147,28
5,158.1350258,18
25,19.73866244,23
5,95.52473887,11
25,77.52702831,26
18,193.4625465,33
25,97.51591767,30
11,268.5785871,40
18,49.86614532,21
25,347.8091537,63
18,12.20536124,14
25,248.9456106,52
25,12.13883213,14
25,58.17439554,27
25,309.7212987,58
25,24.63895704,18
18,128.9665712,29
22,238.7619987,45
25,273.8198693,56
25,77.58488515,30
25,284.9169862,58
25,259.5283528,51
25,41.51042897,20
11,189.5467666,28
25,365.9512586,60
25,17.73617681,22
5,37.45621631,14
25,288.2279045,65
5,93.04488231,24
25,288.2279045,65
25,82.50134116,30
18,274.2506218,42
5,53.97839383,15
5,130.2100655,30
5,23.01002594,11
11,23.01002594,11
25,106.1505443,29
5,25.81435858,10
5,107.7114183,28
14,103.7630391,28
5,222.9390246,32
11,222.9390246,32
5,71.03569613,24
4,65.17858333,9
14,65.9491894,26
11,65.9491894,26
11,117.4335088,30
5,64.65215589,18
5,82.71847675,23
5,184.0405322,21
5,184.0405322,21
5,103.7630391,28
5,250.417586,35
11,23.01002594,11
1,35.47522978,4
5,77.83346925,18
25,245.0081414,54
5,76.41452253,16
18,296.5748727,50
5,69.94615078,8
25,288.2279045,65
25,67.0670937,25
5,165.3161887,28
14,119.2968672,68
11,240.1322487,38
5,240.1322487,38
18,26.77899877,16
5,271.7401072,24
22,118.1510413,38
11,86.24321424,15
25,238.1503957,56
11,325.2632949,34
22,244.0962666,43
18,295.6467407,57
25,159.0031474,38
18,44.53753954,18
25,346.2555555,62
22,53.21615972,25
25,92.39503723,30
25,259.5470226,56
11,238.1942127,42
14,1.700706099,10
25,265.9808753,56
25,350.2280538,45
25,290.392447,63
25,314.333674,55
25,290.392447,56
18,93.95436564,31
18,248.3330201,36
25,263.9462493,51
11,38.99132037,18
11,93.95436564,29
11,29.57099991,11
14,51.81009522,22
18,104.8070003,23
25,222.8720036,55
14,66.45799011,22
5,290.9834881,25
5,30.14001186,14
5,48.07579417,14
11,34.3594135,10
11,149.4990007,17
11,135.684758,19
11,97.82821178,27
11,170.4310266,22
11,106.2978657,28
14,37.52895782,18
11,220.3529087,23
11,81.82197586,14
11,162.5519528,20
11,169.4999873,22
11,50.54689504,12
11,91.09622834,24
11,87.51968841,14
11,20.62847787,8
11,160.2489599,16
11,238.2535613,25
11,220.1102079,22
25,57.33331954,25
18,277.9630703,50
11,263.6582792,37
11,264.0914861,32
11,294.2471575,40
18,302.677512,50
11,51.97280896,18
11,51.97280896,18
25,292.1773236,62
25,53.06846812,25
5,68.88071631,23
14,68.88071631,23
11,241.8981064,30
25,7.917510392,38
11,206.3453593,25
25,104.642201,40
25,216.8107453,50
5,184.6010469,32
11,274.0162592,33
11,243.9190232,34
11,63.01480124,35
5,63.01480124,35
25,260.3580532,55
18,32.60705745,18
25,54.5236569,23
18,86.92847192,28
25,42.89320578,27
25,222.1082286,52
14,68.5239251,19
11,267.2400055,35
11,158.5562046,32
25,89.90289707,29
25,56.08616272,54
5,11.22396227,9
11,53.35758521,20
25,161.3422513,44
25,94.28440372,28
18,77.80711167,28
11,93.24926534,22
11,101.7209442,23
5,101.9929111,14
11,86.29257948,19
25,247.913837,47
5,251.2071938,12
4,270.9140289,6
25,160.8157707,48
11,158.5562046,32
11,60.3738291,19
11,272.3707218,38
11,206.3453593,25
18,216.6618025,45
25,135.8369343,38
25,68.11750104,34
25,135.8369343,38
25,18.05592309,16
25,32.53598618,25
11,294.9194349,45
25,24.52329338,20
11,33.64986455,17.5
11,248.2084634,38
25,229.8857725,50
25,84.02649882,30
11,48.93546735,12
5,208.7623151,30
11,54.90249737,19
25,68.11750104,34
18,142.6778027,32
11,35.70705302,13
22,12.12509209,20
25,141.8749067,36
18,48.93546735,15
5,37.8804747,10
25,362.6049203,65
18,258.2827972,50
25,278.0327455,50
25,95.40496198,38
18,10.12776359,15
18,44.61547689,22
22,112.9229753,33
22,117.7297448,30
25,147.2201039,42
5,52.14901403,12
25,64.2108408,20
11,248.7090924,24
25,274.488025,55
25,113.4681133,30
25,60.3324472,24
25,44.82795722,20
18,83.27901689,24
25,123.1712847,40
11,33.42114371,20
11,65.65398222,15
11,74.38326031,16
25,215.2466515,44
25,266.2124964,56
25,182.8467561,42
25,209.3523695,47
22,126.643314,35
18,307.7671916,42
11,209.3228255,34
11,285.7542707,32
11,207.4569969,34
18,26.77899877,16
25,51.11977744,24
16,245.2781137,44
25,63.02366729,25
25,54.5236569,23
25,247.0184306,49
16,245.2781137,44
25,236.4711276,60
18,29.71513823,20
25,36.35174133,20
14,248.5500095,40
18,89.29920206,38
14,304.1822209,50
11,122.6821509,23
18,257.5962538,42
18,238.4611021,36
11,229.1552729,42
25,154.9724445,43
25,31.40544677,22
25,83.6381687,27
4,22.417668,4
18,77.43976938,35
18,240.0674407,30
14,23.85110475,15
25,44.87456498,27
25,64.51829539,23
14,242.6873215,45
25,114.2511401,29
18,60.62057175,18
11,250.9973131,38
25,286.9042507,60
25,41.50450765,27
11,272.4248548,36
25,50.30796667,26
25,32.95686085,18
11,26.37088685,13
25,163.2868516,40
25,210.6155617,45
25,60.42903799,25
14,38.44440712,16
22,220.5255257,48
11,124.9227693,22
25,286.9042507,60
1,286.5249999,15
18,203.4007096,42
5,294.2234449,15
25,267.0617018,58
25,71.06306738,23
5,286.5249999,15
25,83.6381687,27
25,271.9995691,45
25,181.5843075,45
25,96.08436302,34
18,136.9295702,40
25,70.76637489,33
25,262.9907156,58
11,91.84052712,22
25,67.46503215,30
25,323.8138758,60
18,344.4314431,55
11,33.12642174,14
18,194.0025554,41
5,16.77156913,8
11,93.84729887,16
11,66.90538568,14
11,78.55759118,17
5,62.3721537,16
5,62.60009582,20
5,22.23575781,6
25,50.30796667,26
1,63.25239919,5
25,138.4196959,30
25,256.3471719,52
11,52.88056211,20
18,326.1346995,58
5,244.3787577,19
4,24.06805104,5
11,69.75789783,18
5,198.298577,38
5,193.8202517,38
14,193.8202517,38
5,163.384552,26
5,199.5814038,30
5,234.2104152,30
11,163.384552,26
11,273.7767713,40
5,217.1686768,31
18,171.6426105,40
11,36.06728886,20
25,48.58532585,27
25,226.9504981,50
25,49.16039301,25
11,173.6951727,27
11,299.164091,48
18,129.6025184,25
25,259.5283528,55
25,57.22517339,23
25,120.0121313,38
11,105.5519019,19
11,16.73471266,27
11,201.5507935,28
25,255.4497767,51
14,265.9118291,43
25,143.5610741,45
14,240.1155253,40
25,30.72308071,28
25,243.0256595,60
25,84.96310408,29
25,286.9042507,58
25,201.3148625,42
11,195.8154963,32
5,318.1458417,40
25,32.25630301,20
25,266.4762984,55
25,240.712335,57
25,187.332731,47
11,60.6779406,15
11,62.42516839,12
5,219.058739,32
11,128.8995644,20
8,195.0741192,38
25,290.8577801,60
25,141.4534079,35
25,18.9848645,20
25,191.4443916,38
25,219.9468758,52
11,75.04010915,20
25,48.00968909,28
18,94.41941672,23
5,90.82738006,20
5,122.5449947,23
1,61.90720825,5.5
5,76.76288878,18
25,259.2869591,60
25,22.7169768,18
11,133.5725267,27
5,62.3721537,16
5,62.04421613,13
5,37.68472343,8
5,57.130027,13
5,243.5804264,20
11,343.7176824,47
11,58.08443307,13
11,60.26529071,14
5,143.149362,14
5,291.3398831,13
5,275.9642197,11
5,292.4796096,9
18,169.6126886,35
25,259.2869591,60
18,79.89772537,27
25,223.5675712,50
11,207.3918163,5
25,7.899415157,20
25,233.2548584,50
25,286.9042507,60
5,207.7927151,35
18,186.5875777,40
16,186.5875777,38
18,228.6630143,45
11,96.66274987,15
25,253.3235481,63
11,155.0302078,24
25,102.896608,32
25,286.9042507,60
11,155.0302078,22
11,344.4314431,50
25,270.8324345,55
11,123.4537623,24
25,96.68974335,32
5,234.3444038,33
18,112.7076519,30
25,264.2135786,58
11,228.0587367,33
25,13.53366569,14
5,151.4058972,27
25,187.332731,37
11,173.9240068,22
25,243.0256595,60
11,115.3301583,30
22,88.50663455,28
5,187.9400359,25
25,271.1450636,50
14,158.1850356,27
11,158.1850356,27
25,189.0362894,48
5,166.0415623,24
5,334.1783883,30
5,143.1194037,23
25,286.9042507,60
25,143.3092995,37
5,32.74827798,10
14,93.9635988,22
11,35.62213154,15
4,29.08701676,5
5,26.77065175,8
5,9.10059502,6
5,248.283595,30.5
4,54.45837726,6
5,34.34141511,12
25,81.98329391,27
18,70.65452556,30
11,2.963710061,14
11,18.38233482,10
11,17.11844214,43
11,36.14770205,22
25,74.61081872,26
25,139.0539226,35
11,243.3233542,42
11,185.7919184,32
1,110.2200566,10
25,45.76627962,25
25,105.7524021,27
25,180.278924,50
25,67.91159114,27
25,21.17787924,17
25,180.278924,50
11,121.6677204,22.5
14,57.62945848,18
25,126.419084,35
25,286.9042507,60
11,82.19421768,17
16,112.1457937,23
5,22.417668,4
1,30.44199272,5
11,209.0154078,32
14,112.7076519,30
5,196.6951028,21
25,252.0570454,48
18,122.4777208,35
18,54.24484362,18
14,127.2860841,27
18,181.1506438,45
25,255.4497767,49
11,69.95451793,16
25,60.3324472,24
25,286.9042507,60
11,59.75733287,14
11,136.2691501,24
5,35.90456143,7
5,36.96892716,8
5,39.76300022,8
5,240.5646953,28
11,99.66329516,27
25,203.7000651,50
25,18.9848645,20
25,136.9163671,31
11,212.4195623,46
25,228.9849504,50
18,334.31425,50
25,135.7079738,32
18,21.5904054,15
5,344.4314431,50
25,242.783872,54
25,124.9048618,30
11,201.5507935,25
18,136.9295702,40
25,301.8484007,55
25,102.4158548,32
25,74.48097942,25
18,60.62057175,18
25,233.5546055,2.1
5,302.733284,28
25,79.68775711,27
11,312.9803383,40
25,261.8953122,50
25,227.4714909,52
11,46.18587889,11
11,46.18587889,11
11,88.85934265,19
11,81.79527623,20
11,79.49273616,22
25,310.7320772,60
18,182.4552037,30
11,120.7713173,23
11,187.4217875,20
25,81.57370464,38
11,175.1330368,19
5,85.24550805,15
25,23.90342308,18
25,206.4854587,45
25,60.3324472,24
25,333.8437173,53
11,104.0490747,23
11,246.5919193,38
14,304.2710049,50
11,348.396709,44
11,35.62213154,15
18,101.5768616,21
14,187.8635562,34
25,163.502271,35
11,190.1795668,34
11,102.4459417,30
5,333.765196,40
25,11.17361149,18
11,48.71103562,11
11,139.0618712,35
5,140.976395,28
11,193.6628196,42
11,203.4321143,32
11,51.59634329,22
11,133.6749154,35
11,151.2230411,40
11,174.7288094,21
25,45.76627962,25
25,203.7000651,50
11,178.0910297,44
18,327.7982404,52
16,218.4820036,36
11,23.38231203,15
25,286.9042507,60
25,126.5708002,55
18,67.10328472,22
25,260.6386544,60
11,226.4130798,40
22,42.33668539,23
25,291.6978244,57
11,86.94965257,24
11,111.8205566,24
25,235.1419034,41
11,89.52413218,23
18,124.6760234,30
18,139.0509165,30
5,274.1713708,28
18,62.18531666,22
25,168.6582664,40
25,361.7513284,65
25,182.174291,60
11,113.424012,19
11,178.8096724,34
14,79.89158642,24
11,68.50969615,17
25,268.4409126,56
14,124.0029239,27
18,232.3328157,50
16,128.6452825,25
11,128.6452825,25
11,258.1253117,34
11,183.1979203,38
25,113.0127189,30
25,3.656583889,15
11,61.47244204,20
25,163.8678886,34
25,134.5197575,33
14,90.91188901,22
14,199.5987864,40
11,113.0127189,18
18,127.1183086,28
25,163.502271,36
25,107.9884098,30
14,62.1551476,16
5,181.6275511,22
1,19.05828951,3
5,31.6620126,15
25,186.5146556,50
1,266.7751033,18
25,81.09564941,27
25,195.0270476,43
5,155.0148442,18
18,50.90028694,16
1,20.87098799,3
5,265.2671803,30
5,87.71064966,13
11,81.82197586,24
14,42.54288135,20
11,116.0576859,16
14,227.0230042,38
4,308.9635373,15
5,236.8651519,33.5
4,69.17834549,6.9
1,315.1193082,7.9
25,210.8645464,43
1,37.92822206,4.9
5,50.44637603,11
5,237.2649494,22
5,237.2649494,22
5,143.8705268,19.5
5,67.64585547,16
4,90.92583216,14.5
1,76.09860418,10
5,38.12558546,8
5,28.71704361,7.4
1,7.766550148,2
14,253.0930203,43
14,259.5344093,43
22,8.540844655,20
14,103.1535005,25
11,228.4156828,28
11,140.3814957,18
11,177.0590888,30
11,54.1823559,12
11,263.4082377,37
18,77.30276057,23
14,248.3478305,43
11,219.3389601,32
11,101.2294714,27
5,14.15194199,9
5,14.15194199,7
11,273.9120422,38
5,122.7461206,17
5,116.0846611,13
14,295.7061088,52
18,46.94948482,18
14,77.87899843,24
5,77.87899843,24
18,212.4367904,44
11,38.99132037,18
14,232.3328157,50
25,105.9401481,32
5,2.600198377,9
14,253.3331389,43
1,246.7724227,16
25,153.162361,38
18,79.98025621,26
5,249.370114,21
18,200.9107196,45
14,232.3328157,43
5,254.0300394,21
18,205.4102836,45
5,254.0300394,21
5,94.86454975,18
5,76.58383034,18
5,74.15151318,18
5,74.15151318,18
5,38.15964587,14
11,37.32234374,10
14,259.1134917,52
25,85.76746887,50
25,264.6543785,52
25,214.2451828,45
18,271.8867178,30
25,214.4311883,47
11,48.51528774,16
11,116.3537693,27
18,211.0855454,45
25,22.82158812,18
25,144.5890633,29
25,292.3916009,58
11,59.71064717,15
11,55.60727862,21
18,7.093991591,14
5,200.3308391,21
25,6.935707874,13
5,20.59564102,12
25,188.8387009,48
25,225.7562204,48
11,79.6626603,20
18,38.15964587,19
11,53.79260983,19
1,32.27713467,4
5,205.9105577,18
18,46.92967866,26
1,32.79212012,3
11,37.46281967,17
11,148.063264,26
25,268.8649605,50
25,195.0270476,43
25,142.1816742,40
18,248.1746449,38
5,30.27313456,8
5,75.39961189,12
18,93.58194224,26
14,119.8919009,26
11,42.36256822,30
5,153.207722,20
11,153.207722,20
25,121.6677204,35
5,37.87620704,11
25,300.548996,45
5,101.2294714,27
25,126.8482387,34
25,182.174291,58
5,16.6230777,12
22,2.587945876,13
11,203.9306044,40
5,48.4659158,12
25,67.49425791,28
11,17.8246884,13
25,7.884332351,13
5,320.8496048,33
5,18.3963722,7
18,72.6014201,26
5,107.8921943,22.5
11,39.7326733,17
16,207.6572723,35
11,296.0674528,18
5,49.61695756,14
11,124.7269426,30
25,94.91448786,28
25,312.713699,60
11,76.70557325,18
25,28.13483246,23
18,42.04567824,20
14,155.1322288,32
11,58.77979744,18
5,232.4586423,26
5,101.2350604,18
5,214.8843351,26
5,52.97760224,11
5,22.44232642,8
11,151.2230411,30
25,199.236931,43
25,113.0127189,30
25,85.76746887,32
25,139.7262179,30
25,105.92431,40
25,257.7090381,47
16,86.49403389,24
5,274.6070464,38
25,195.3940554,55
25,290.392447,62
18,189.9227883,35
5,25.88919515,12
25,57.76383729,28
25,52.51710053,27
25,129.1839732,38
5,94.83768178,18
5,145.0228512,15
11,46.86328686,23
25,86.35737163,28
25,189.4865391,42
25,189.4865391,42
1,8.683956091,2.5
11,173.5340157,24
5,145.0228512,15
25,195.7055707,37
18,161.6541352,35
5,70.82864661,16
11,33.111832,29
11,59.53084872,30
11,31.65103973,15
11,155.0302078,23
11,177.2209988,30
11,58.77430653,18
18,80.76420416,22
11,172.547302,38
14,168.1217742,32
5,46.80026047,20
11,18.38233482,9
5,255.871232,32
11,121.9551237,18
25,284.9169862,66
18,181.7814006,34
5,87.71064966,13
5,249.7529448,12
11,20.29363461,9
25,21.58801656,18
11,192.2652531,25
11,216.9020192,38
25,195.7055707,38
5,273.0873169,29
25,220.9857963,38
16,186.2283375,36
5,229.9866303,19
25,220.9857963,40
11,19.85020264,13
11,104.779886,27
5,157.1767138,8
11,257.8026539,32
25,60.84057913,30
11,107.8921943,22.5
5,133.5097377,22.5
18,57.80408585,42
5,146.1838117,18.5
5,200.3859911,32
18,217.3666451,37
5,82.92153285,18
11,100.8476297,20
11,280.1337742,36
25,254.2711832,50
11,102.6964402,24
18,281.4308049,48
5,186.8144726,23
22,66.01457321,26
11,91.89826012,20
11,28.97631331,15
11,83.54924794,19
11,31.6620126,15
5,93.97053106,25
25,60.84057913,30
11,105.5556754,22
11,171.800237,32
25,180.0994335,40
18,221.9588823,45
5,171.800237,32
25,36.18858559,20
25,228.3575522,35
18,55.33372408,7
14,195.0571469,20
18,195.0571469,20
5,86.74437567,15
1,251.0532257,7
5,259.7350035,28
4,174.8981967,10
11,26.90549469,13
11,13.78027532,13
14,212.4367904,40
5,187.6767196,30
18,228.3575522,35
16,11.74707493,12
11,219.1025428,26
14,152.1414204,30
5,91.49241639,20
18,185.9410954,34
5,26.21437152,12
25,111.2379808,33
8,62.37953217,16
25,139.7262179,30
25,60.84057913,30
11,171.7281831,15
25,180.125415,46
11,170.7538775,31
18,59.05871026,20
25,76.64572281,24
11,98.16548574,18
11,66.87614838,19
25,180.125415,46
11,166.1640075,33
14,187.8948501,37
22,338.004344,60
11,334.4541068,43
25,86.96178591,32
5,16.81899724,12
25,99.29161245,28
25,99.29161245,28
5,73.25071934,18
18,226.3755619,43
25,267.8872257,42
11,57.02124656,13
11,203.6505892,34
25,43.29546679,18
11,35.59843066,10
5,91.67337788,28
18,100.2791042,26
11,69.6037147,15
25,82.80214828,29
25,96.63416342,30
11,118.7591304,16
11,167.1560417,24
25,281.6065128,46
1,276.0119561,17
5,101.700885,20
5,31.455312,7
11,110.8875643,23
18,19.62947722,16
11,37.80574137,14
11,221.0677414,30
22,260.4682525,50
18,176.611435,30
18,298.2629346,47
25,277.2041757,52
25,150.3390965,65
25,248.4477386,56
25,126.8482387,34
18,11.62604006,10
5,236.8651519,35.5
5,86.08396678,12.5
1,46.94583993,4
1,49.26996444,4.5
5,148.4028745,18
5,36.50819937,14.5
1,23.1944695,3.5
25,196.3402518,48
25,126.8482387,34
11,143.9095069,28
11,69.52821062,17
25,170.0153524,48
5,40.39008972,12
25,37.22691225,23
25,140.0235109,40
25,169.7459203,37
18,173.1975588,40
11,4.000200153,12
18,212.8116747,40
18,110.8941415,30
25,139.1883595,46
11,166.8901943,27
18,84.86852369,27
25,103.2174157,30
14,57.22193384,14
11,66.59824306,20
25,26.10240986,20
25,68.84699331,23
11,257.2075726,37
18,73.10553142,27
25,25.96160485,20
11,200.6905289,30
11,40.45776737,10
11,58.99794685,16
14,145.7067353,28
5,101.3984944,17
11,160.2489599,16
11,127.4638592,16
25,275.7645878,53
11,46.2907859,10
25,214.6966393,42
25,232.3903572,46
18,58.53935809,22
18,150.6768629,30
25,68.84699331,24
11,74.78651911,17
11,60.52703756,17
5,72.87218175,14
25,140.7504228,20
5,40.04820294,30
5,40.04820294,30
5,40.04820294,30
5,342.2100018,17
5,140.8350849,25
25,151.073902,30
25,151.073902,30
11,237.5481519,30
5,35.9220221,15
11,35.9220221,15
5,87.21320546,11
11,183.6941173,30
18,66.770499,28
5,54.88815464,15
5,53.97839383,15
5,53.97839383,15
5,53.97839383,15
18,63.74430791,28
18,5.296975139,10
5,233.0887833,42
14,232.581149,42
5,232.581149,42
5,112.8302966,18
5,112.8302966,18
18,42.2846768,18
25,148.0459138,48
25,152.169163,38
25,77.13970888,25
1,128.3803503,10
18,76.13582862,28
25,219.7052849,38
18,311.1619233,50
5,16.97824018,6
25,55.17878432,25
25,94.58345692,40
11,135.3655,22.5
25,93.65020966,30
25,29.19587189,21
5,286.6986657,32
5,183.6314132,21
5,139.304289,18.5
5,139.304289,18.5
5,135.3655,20.5
11,128.1037948,22.5
11,103.2452933,17
1,78.54970282,11.85
25,149.7497987,36
25,106.1779151,30
25,207.7561843,50
25,8.942528513,15
25,80.63523359,28
11,105.4380392,19
16,110.8017013,36
25,87.06780104,36
11,171.3480241,32
11,195.6912876,38
5,95.00267797,17
11,304.0495022,36
11,12.84167973,14
18,50.20353978,20
25,97.02019768,20
25,69.96438727,24
11,117.8881481,26
25,201.8509899,55
11,266.4705233,37
25,217.2783978,55
25,260.9551835,47
25,290.392447,57
25,121.2623633,30
25,217.1773056,50
25,290.392447,57
25,234.8197764,52
25,234.8197764,52
25,127.5665949,37
25,265.0310308,60
25,42.68560334,21
25,90.04784441,24
25,50.65319114,20
25,218.8826617,52
25,325.6690933,30
11,185.926072,35
11,169.784679,24
14,155.8030518,26
25,77.13970888,25
25,221.2160198,45
18,198.0201649,38
11,241.8981064,29
25,120.9641914,47
11,106.4330698,23
25,159.2785777,34
25,127.5665949,37
25,156.1646572,43.5
25,200.7791088,50
25,96.53106077,1.2
25,1.790740538,11
25,182.2840216,48
25,153.162361,38
25,86.37236693,28
5,157.380525,22
18,6.87175073,9
25,283.8669456,62
25,290.4772706,53
25,289.2496987,55
1,105.2090921,8
4,105.2090921,8
25,260.3580532,55
11,67.28790643,17
25,116.7873059,40
25,289.2496987,55
25,221.8811111,50
25,39.66307949,19
25,263.9462493,50
25,81.35682784,32
11,143.4983139,25
25,111.628783,31
11,13.46812548,13
25,143.3092995,37
25,259.5283528,50
25,40.05507091,22
5,91.53561621,18
11,81.8210997,25
25,271.3380297,55
11,210.0914571,34
25,180.125415,46
5,80.66685852,18
14,112.7597772,26
25,36.88645873,28
5,40.04820294,33
5,32.59434978,9
25,134.0822855,43
5,140.8350849,25
25,65.84823252,28
11,67.21225697,20
25,173.4800335,38
18,61.06683589,20
25,93.77107887,36
25,26.91970513,19
25,255.1099744,50
5,356.6285268,40
18,197.1134844,33
25,228.879943,51
5,55.4148607,12
5,150.7596178,18
18,72.6014201,22
11,27.79942864,10
18,181.7814006,34
25,302.1435392,62
11,51.93457632,18
5,98.95723074,18
18,16.63637993,15
5,192.4512508,28
25,196.6447286,42
25,71.52810657,27
25,70.8894076,24
25,70.8894076,24
25,70.8894076,24
25,54.65564584,28
18,76.1615095,22
25,25.10024038,19
25,22.12599988,20
25,25.10024038,19
11,91.02502023,16
25,68.84699331,23
5,68.42485914,16
25,271.3380297,55
25,6.393265697,12
18,84.79122441,20
11,27.79942864,10
25,38.92637399,22
18,75.87573345,19
11,151.2230411,28
25,32.05813987,22
11,141.4551149,28
22,66.01457321,27
11,144.5887363,27
11,193.6628196,35
11,182.6890678,37
11,110.9378736,22
5,40.36030044,11
11,84.79122441,18
25,306.7225525,58
11,163.9166775,30
25,255.7659457,48
11,104.5011794,22
11,35.70705302,14
25,99.94095183,30
25,1.111065418,16
25,103.2174157,30
25,214.2948142,42
18,35.70705302,17
25,258.6959051,45
5,26.11957914,11
18,277.9630703,50
25,103.2174157,30
25,177.8353623,42
11,342.2100018,17
11,3.244115717,8
25,342.2100018,17
5,107.5938504,7
18,86.3571583,18
5,94.26218145,14
14,114.8118626,26
5,46.01916596,5
25,21.33440973,18
25,226.7363606,46
14,26.11957914,14
11,289.268164,40
16,100.7481484,26
11,128.165527,25
11,33.79426333,20
25,133.0915546,32
11,142.9278747,24
22,55.94981622,20
25,47.33231419,23
5,293.5461857,43
25,155.332942,40
25,263.293184,60
18,33.82366426,26
25,66.77137464,25
14,138.2797359,28
11,225.1147372,43
25,99.94630983,28
8,64.78764336,17
25,185.8234076,37
16,202.6831678,52
18,116.366205,25
11,102.642319,21
25,68.84699331,23
11,224.336646,36
11,56.93141359,25
25,72.69248822,23
25,216.3363162,40
14,54.94884535,16
