movieId,rating,title,genres,create_yr,director,actor1,wtch_cnt,sales_amt_3m,price
2397138142,0.09283940996026954,20년 전의 약속,영화|드라마|독립,2014,송기윤, 허영호,18,2800.0,900
239726886,0.06901398759298016,하드 섹스 라이브,영화|성인|비디오물,2020,켈리 코덴, 수지 맥코핀,70,0.0,0
2397439270,0.12260801386121513,내 생애 첫 번째 마가리타,영화|드라마|NaN,2018,소날리 보세, 칼키 코이클린,16,2500.0,2500
2397476982,0.08565977830126767,가면라이더 X 파워레인저 슈퍼 히어로 대전 Z,영화|액션|어린이/가족,2016,카네다 오사무, 김승준,986,294000.0,1400
2397540104,0.049149671387778586,말레피센트 2,영화|액션|캐치온,2020,요아킴 뢰닝, 여민정,268,0.0,0
2397737626,0.09526712773358148,퀸 오브 아이스,영화|드라마|NaN,2020,안네 세비스퀴, 이네 마리 빌만,32,10000.0,2500
2397772427,0.07683389226010014,스텝 업 2: 더 스트리트(Step Up 2: The Streets),영화|로맨스|NaN,2016,존 추, 브리아나 에비건,308,210900.0,900
2398156342,0.10790884199433019,진아의 벌레먹은 장미,영화|드라마|NaN,2020,정회철, 정윤희,22,27500.0,2500
2399004648,0.10751937813427892,편지,영화|드라마|NaN,2021,이정국, 최진실,74,87500.0,2500
2399060647,0.21907602173143487,화양: 리마스터링,영화|드라마|NaN,2021,왕가위, 장만옥,5,19800.0,9900
2399357405,0.12722630140781147,천국의 셋방,영화|드라마|NaN,2017,김재수, 오성태,95,23800.0,1400
2399476049,0.10165971162385017,하드 워드,영화|액션|NaN,2017,스콧 로버츠, 가이 피어스,33,4200.0,1400
2400215175,0.028801254679189814,엘프녀의 전신경련 오르가즘,영화|성인|캐치온,2020,샨티 야자와, 칸노 사요,292,0.0,0
2400246609,0.1289299782655908,인 트랜짓,영화|드라마|NaN,2021,톰 로버츠, 토마스 크레취만,41,72500.0,2500
2400254691,0.0692512691438293,귀여운 여인 섹스 패러디,영화|성인|비디오물,2019,니카 노엘,"그레이시 글램, 마누엘 페라라",149,0.0,0
2400258436,0.11120333951194725,"친구들과 벗고 즐기는 해변: 아르헨티나, 일본",영화|성인|해외,2019,헤그리, 루루,49,17500.0,2500
2400714293,0.08967903043846254,드라큘라: 전설의 시작(Dracula Untold),영화|액션|NaN,2014,게리 쇼어, 루크 에반스,193,85400.0,1400
2400748585,0.09653067670757325,"처음 만나는 자유(GIRL, INTERRUPTED)",영화|드라마|NaN,2014,제임스 맨골드, 위노나 라이더,43,33600.0,1400
2400871188,0.054969451146653706,처제의 순결,영화|성인|캐치온,2021,한대위, 민정,576,0.0,0
2401074453,0.10336465852794062,물오른 육체: 누구라도 좋아 판,영화|성인|일본,2020,키쿠지로 아카바네,후미코 오토와,1489,32500.0,2500
2401188405,0.08911849472374252,와이엇 요새,영화|극장판 애니|어린이/가족,2021,차슨 랭, 조슈아 갈라스,8,10000.0,2500
2401570388,0.061653347716035665,노출을 즐기는 간호사,영화|성인|캐치온,2020,오우치 아이리, 야나세 미카,91,0.0,0
2402313117,0.0854346057111371,브림스톤,영화|스릴러|NaN,2017,마틴 쿨호벤, 가이 피어스,117,29400.0,1400
2402351834,0.0734140066603685,페티쉬 플레이 그녀,영화|성인|비디오물,2019,메이슨, 아리아나 마리,51,0.0,0
2402731574,0.059710737370184994,졸혼 1년차 아줌마의 성생활,영화|성인|비디오물,2019,백호, 진숙,199,0.0,0
2402871968,0.09353673505340909,반도에 살어리랏다,영화|극장판 애니|독립,2018,이용선, 이승행,4,0.0,1400
2402954494,0.07874863646405697,바람난 여자들 2,영화|성인|NaN,2018,조태호, 지인주,27,0.0,2500
2403244183,0.04958173053496338,"헨젤과 그레텔(Hansel And Gretel, 1988)",영화|드라마|NaN,2017,렌 탈랜, 데이비드 워너,328,0.0,0
2403355368,0.07892890437935887,영,영화|드라마|NaN,2019,이환, 김가희,10318,0.0,1400
2403478967,0.0852463637709191,쎄시봉,영화|로맨스|NaN,2015,김현석, 정우,231,166600.0,900
2403573707,0.13027158443609124,멋진 다이너마이트 스캔들,영화|드라마|NaN,2020,도미나가 마사노리, 에모토 타스쿠,14,2500.0,2500
2403703078,0.10169450314211159,AV아이돌 판,영화|코미디|NaN,2013,조조 히데오, 여민정,60,8400.0,900
2403848348,0.13211617453640875,몬스터 헌터2: 혈투대전,영화|액션|무협,2021,왕 하오, 슈 야신,81,530000.0,5000
2404170554,0.14823527778760529,형수와 비밀스런 관계,영화|성인|일본,2021,아사기리 조,니카이도 유리,156,22500.0,5000
2404497295,0.1119336937370207,마세티 킬즈,영화|액션|NaN,2021,로버트 로드리게즈, 대니 트레조,21,25000.0,2500
2404664612,0.08046765441439538,16세의 사운드트랙,영화|드라마|NaN,2020,힐러리 셰익스피어, 스칼렛 마샬,5,7500.0,2500
2405006611,0.0955330599018192,비룡맹장 리마스터링,영화|액션|NaN,2018,홍금보, 성룡,74,23800.0,1400
24050802,0.10168788577058685,남편 대신 도련님,영화|성인|한국,2021,한영희,"오미라, 소정",463,105000.0,2500
2405239280,0.09902224952146625,3인의 일본 사모님 애액 폭발 모음집,영화|성인|일본,2020,쪼형, 마츠코,77,5000.0,2500
2405366337,0.08668193446881782,대탈주: 디비전 19,영화|SF/판타지|NaN,2019,S.A. 헤일우드, 앨리슨 두디,64,40000.0,2500
2405543830,0.12238524544123193,마이 리틀 자이언트(The BFG),영화|드라마|NaN,2016,스티븐 스필버그, 장광,7,0.0,5500
2405707777,0.10915977546995714,여직원의 육체영업,영화|성인|일본,2021,오오타니 타쿠오,"하치노 츠바사, 마에다 히로타카, 이자와 신이치",155,47500.0,2500
2405808174,0.07900432253459554,희생부활자 배리어프리,영화|스릴러|NaN,2019,곽경택, 김래원,8,5600.0,1400
240582122,0.1259154992277246,론 이니쉬의 비밀(The Secret of Roan Inish),영화|액션|NaN,2015,존 세일즈, 믹 랠리,25,16800.0,1400
2406212951,0.09478681149579586,네버엔딩 스토리_완료,영화|로맨스|NaN,2017,정용주, 엄태웅,92,63000.0,900
2406395361,0.09553120964823122,맛색녀의 성적 유희,영화|성인|일본,2019,히데오 조조, 코가와 이오리,100,0.0,2500
2406662056,0.10123200998410013,"토탈 리콜(Total Recall, 1990)",영화|SF/판타지|NaN,2021,폴 버호벤, 아놀드 슈왈제네거,42,55000.0,2500
2406774438,0.08891302269478282,저니스 엔드,영화|드라마|NaN,2018,사울 딥, 샘 클라플린,260,105000.0,1400
2406880291,0.0942269358215629,복면목사,영화|드라마|NaN,2021,워렌 P. 소노다, 브렛 그랜스탭,34,52500.0,2500
2406956812,0.07528720360787876,수상한 그녀,영화|코미디|NaN,2014,황동혁, 심은경,1321,651000.0,900
2407231491,0.08136134194055951,블랙 스완(Black Swan),영화|드라마|NaN,2016,대런 아로노프스키, 나탈리 포트만,135,122600.0,900
2407248487,0.10951626194409447,삽입감죽이는여대생BEST5수위최강,영화|성인|일본,2020,핑두,"미쿠, 히카루 ,카렌, 나미",111,47500.0,2500
2407535937,0.11599278746277629,얼굴 없는 보스,영화|액션|NaN,2019,송창용, 천정명,105,90000.0,2500
2407544051,0.10051921496223341,웨이 다운,영화|액션|NaN,2021,자움 발라구에로, 프레디 하이모어,8186,28496000.0,2500
2407552839,0.09332895833127176,황진이,영화|로맨스|NaN,2015,신정균, 장성원,189,72800.0,900
2407706219,0.033052075921148616,너의 메모리 파일,영화|성인|비디오물,2021,에리카 러스트,"Maria Agrado , Parker Marx",67,0.0,0
2407790817,0.10248244217112502,래시 컴 홈,영화|드라마|NaN,2021,올더디센 하노, 세바스찬 베젤,230,167500.0,2500
2408082315,0.07844463990475965,일대일,영화|드라마|NaN,2014,김기덕, 마동석,544,147000.0,900
2408106902,0.09753213166339196,깨끗이 닦아주는 아줌마,영화|성인|일본,2020,히이라기 엔부, 오다 시오리,956,20000.0,2500
2408455282,0.10584801523917414,삿포로 호텔 전라마사지,영화|성인|일본,2021,코지마 유키오,"사사키 에미, 타카시 히로",414,40000.0,2500
2408484713,0.08329357253872,더 킥(The Kick),영화|액션|NaN,2014,프라챠야 핀카엡, 조재현,2761,0.0,1400
2408645744,0.05323421507145065,루스 베이더 긴즈버그: 나는 반대한다,영화|다큐|NaN,2019,벳시 웨스트, 루스 베이더 긴즈버그,24,11200.0,1400
2408666546,0.05543558306436173,VIP 간호사의 위로방법,영화|성인|캐치온,2021,코지와 유키오, 타니무라 료코,498,0.0,0
2409013946,0.10913446187753494,친구엄마의 육즙을 짜버린 날,영화|성인|일본,2020,코지마 유키오, 히라오카 아이,103,35000.0,2500
2409058362,0.08332337410974607,익스펜더블 3,영화|액션|NaN,2019,패트릭 휴즈, 실베스터 스탤론,424,156800.0,900
2409475262,0.07361135488796278,대명겁: 천하대전(Fall of Ming),영화|액션|NaN,2015,왕 징, 풍원정,180,58800.0,900
2409582664,0.07742707618639533,툼스톤(Tombstone),영화|액션|NaN,2015,조지 P. 코스마토스, 커트 러셀,34,25200.0,900
2409910551,0.11918774781236599,닥터 두리틀,영화|코미디|NaN,2020,스티븐 개건, 로버트 다우니 주니어,353,575000.0,2500
2409917091,0.10117769478146539,캡티브 스테이트,영화|SF/판타지|NaN,2019,루퍼트 와이어트, 에쉬튼 샌더스,36,12500.0,2500
2410019997,0.11861674633651634,색기 좔좔 뭐든 들어주는 도우미 그녀,영화|성인|일본,2020,소노 시온, 츠바키 카나리,34,0.0,2500
2410513552,0.06702797862085044,나를 일깨워 준 형의 여자,영화|성인|비디오물,2020,NAKIBESO, 마츠모토 나나미,41,0.0,0
2410527501,0.09284227291397204,톨 맨: 악마는 살아있다,영화|공포|NaN,2017,조나단 홀브룩, 댄 크리사풀리,4,1400.0,1400
2411758751,0.10253761277486505,도쿄 좀비 아이돌,영화|액션|NaN,2018,쿠마가이 유키, 아사카와 나나,25,4200.0,1400
241205373,0.1187863325355821,도살장(Bastard),영화|공포|NaN,2021,포엘 로빈슨, 레베카 케네디,86,57500.0,2500
241229397,0.10134023251745541,카멜롯의 전설(First Knight),영화|로맨스|NaN,2014,제리 주커, 숀 코네리,30,8400.0,2500
2412314511,0.1056507753299313,판타섹틱: 말하는 모든 것이 이뤄진다면?,영화|성인|한국,2021,EROCAM,"유정, 해일, 지성, 제임스, 여름",400,165000.0,2500
2412375560,0.08233078408632842,샤크 스톰,영화|공포|NaN,2014,안소니 C. 페란트, 이안 지어링,40,11200.0,900
2412482369,0.051548949311564146,근친의 사랑: 형수님과 며느리,영화|성인|비디오물,2019,나가에 타카미, 사에키 하루나,143,0.0,0
2412938453,0.07419621624272323,드래곤볼Z 2기,영화|극장판 애니|어린이/가족,2014,니시오 다이스케, 김영선,199,42000.0,900
2412938520,0.11913653931647711,궁궐에서,영화|드라마|NaN,2020,"조창근, 신재욱, 장현석", 김모범,18,6000.0,2500
2412973610,0.11382436878026217,"내 어깨 위 고양이, 밥 2",영화|드라마|NaN,2021,찰스 마틴 스미스, 밥,249,395500.0,2500
2413088432,0.08002381965572923,신밧드 더 무비(SINBAD),영화|극장판 애니|어린이/가족,2016,미야시타 신페이, 송영인,25,12600.0,1400
2413150112,0.10172476853788508,고스트 블라인드,영화|스릴러|NaN,2020,루이스 맨다이어, 루이스 맨다이어,72,32500.0,2500
2413157849,0.07875069310037917,야한 맛: 옆집 유부녀,영화|성인|일본,2020,히이라기 엔부, 미야시타 카나,211,0.0,2500
2413257720,0.10903762831675169,끈적한손길에물터진아줌마,영화|성인|한국,2021,장PD,"겨울, 보미, 풍차, 민우",549,222500.0,2500
2413571303,0.09440254702554565,팬티하우스2,영화|성인|한국,2021,알렉사 박,"나영, 다희, 준호",357,20000.0,2500
2413882855,0.09110484646859261,눈 가리고 맛 본 여대생 핑크 봉우리,영화|성인|한국,2020,신PD, 아름,22,5000.0,2500
2414058527,0.10323064801429271,기적의 팀: 샤페코엔시,영화|다큐|NaN,2021,"제프 짐발리스트, 마이클 짐발리스트", 알랑 후셰우,432,171000.0,2500
2414170337,0.08493571331791072,리플레이스,영화|공포|NaN,2018,노버트 킬, 레베카 포사이스,75,19600.0,1400
2414442652,0.030345445463618812,내 성향에 안성맞춤인 변태 동거녀,영화|성인|비디오물,2021,데이비드 김,"오오모 리사, 이세돈 우치무라",37,0.0,0
2414984989,0.08664947806892885,판타스틱 부니베어,영화|극장판 애니|NaN,2018,정량, 조연우,30,23800.0,1400
241510249,0.12088739893292622,불타는 장모님 가정파탄 성욕,영화|성인|한국,2020,만수,"민주, 동진",125,45000.0,2500
2415203722,0.09586263032260976,성실한 나라의 앨리스(Alice In Earnestland),영화|드라마|NaN,2015,안국진, 이정현,109,67200.0,1800
2415446614,0.09497481164524403,저격수,영화|액션|NaN,2021,조용, 위외,1461,1640000.0,2500
2415531534,0.16631571468848078,시네마 천국,영화|드라마|NaN,2020,쥬세페 토르나토레, 마르코 레오나르디,22,52000.0,6500
2415580583,0.11913822332551202,아마란스: 가장 완벽한 낙원,영화|스릴러|NaN,2020,앨버트 치, 멜로라 월터스,206,35000.0,3500
2415586835,0.09646064464442806,메기,영화|코미디|NaN,2019,이옥섭, 이주영,3415,0.0,2500
2415859157,0.11911488127564542,금발미녀들의 은밀한 취미생활,영화|성인|해외,2020,리틀 엘, 줄리아 스완,65,72500.0,2500
2415926146,0.07279163644285355,고질라(Godzilla ),영화|액션|NaN,2014,롤랜드 에머리히, 매튜 브로데릭,267,245000.0,900
2416003833,0.10726075718527972,그리드,영화|코미디|NaN,2020,마이클 윈터바텀, 스티브 쿠건,92,45000.0,2500
241617877,0.12014007964198471,"제부, 내 동생한테 이럴 수 있어?",영화|성인|해외,2021,마일스 롱,"크리스티나 로즈, 보비 스타",156,122500.0,2500
2416247974,0.06141201526105388,엔트의 숲(Beast of Prey),영화|공포|NaN,2016,리빙스톤 오딘, 알만 하비보치,61,12600.0,1400
2416387787,0.05248727848348087,라이온 킹,영화|드라마|캐치온,2020,존 파브로, 박영재,595,0.0,0
2416888805,0.09399278301180912,연애의 참견: 사랑 공포증,영화|로맨스|NaN,2020,타일러 콜, 아론 버트,24,0.0,2500
241711867,0.05990614094047897,풍만한 유부녀 제자,영화|성인|캐치온,2020,우스바시 수이, 니시카와 유이,260,0.0,0
2417320080,0.027245251618852776,여주인과 노천탕에서,영화|성인|캐치온,2020,테이 쟈가, 쿄노 미레이,133,0.0,0
2417337395,0.0968596973181583,미드나잇 인 뉴욕,영화|로맨스|NaN,2019,나단 아이브스, 로스 맥콜,6,1400.0,1400
2417390893,0.10784736957488397,하루라도 못하면 팬티속에 가시돋는 변태녀,영화|성인|해외,2021,미상,"바비 러브, 제이드 조이",110,52500.0,2500
2417450232,0.0940880677101685,탱크: 무적의 T34,영화|액션|NaN,2019,킴 드루지닌, 안드레이 메르즐리킨,66,25200.0,1400
2417709591,0.10957606129219863,유공자,영화|드라마|NaN,2021,박상훈, 박해택,1,5000.0,2500
2418255961,0.06612749584108112,대통령의 연인(The American President),영화|코미디|NaN,2014,롭 라이너, 마이클 더글라서,46,33600.0,900
2418749289,0.11652802143997942,101번째 프로포즈,영화|로맨스|NaN,2021,오석근, 문성근,10,18900.0,2500
2418858548,0.09608595496370728,꼴통 2인조,영화|액션|NaN,2020,박준식, 차지혁,77,122500.0,2500
2419002400,0.2638721506699688,몬테크리스토: 더 뮤지컬 라이브,영화|드라마|NaN,2021,오윤동, 카이,491,1292900.0,6500
2419249788,0.08305380165048443,가면라이더X파워레인저 초 슈퍼 히어로 대전,영화|극장판 애니|어린이/가족,2019,카네다 오사무, 김혜성,722,225400.0,1400
2419618083,0.10392493037671002,다른남자의 몸냄새: 체취,영화|성인|일본,2021,시로가와 노부,"시이노 아이, 하라다 유카",2058,340000.0,2500
2419750706,0.08226393837568564,오멘(The Omen),영화|공포|NaN,2015,존 무어, 리브 슈라이버,110,89600.0,900
2419767165,0.11628414671123777,매력녀 정복하는 대물남,영화|성인|일본,2021,이시하라 BO-YA,"우에하라 치아키, 무토 츠구미, 와타베 타쿠야",170,72500.0,2500
2419943678,0.11618857640396552,대물투어: 고향의 밤꽃향기,영화|성인|일본,2020,"쿠로아카 긴조, 사노B사쿠", 쿄우노 미레이,146,15000.0,2500
2420038028,0.08635696880559687,귀담백경(Kidan Piece Of Darkness),영화|공포|NaN,2016,나카무라 요시히로, 오카야마 아마네,183,63000.0,1400
2420164686,0.10756081605742084,뚜르: 내 생애 최고의 49일(Le Tour: My Last 49 Days),영화|드라마|NaN,2017,임정하, 이윤혁,17,9800.0,1400
2420843938,0.10146965325999217,경계인들,영화|드라마|NaN,2020,"박소진, 배세웅", 김호원,39,75000.0,2500
2420973531,0.13251852929760244,퍼펙트 스트레인저(PERFECT STRANGER),영화|스릴러|NaN,2013,제임스 폴리, 할리 베리,10,5600.0,2500
2421008800,0.06992987421858592,옛애인에게 보내는 섹스 비디오,영화|성인|비디오물,2018,디렉터양, 정민,22,0.0,0
2421769315,0.22330409473019222,슈퍼배드(Despicable Me),영화|극장판 애니|어린이/가족,2016,피에르 꼬팽, 스티브 카렐,62,97500.0,6500
2422095663,0.10183158097341673,끝까지 간다,영화|스릴러|NaN,2020,사브리나 노우치, 사브리나 노우치,162,42000.0,2500
2422211813,0.3868437652647046,두 명의 엠마,영화|드라마|NaN,2021,크레이그 질레스피, 엠마 스톤,577,0.0,18900
2422544920,0.06708082265227634,온가족에 봉사하는 거유 가정부,영화|성인|비디오물,2019,마에자와마메타로, 도쿠나가 아미,44,0.0,0
2422551497,0.12230805563333698,커플즈,영화|코미디|NaN,2014,정용기, 김주혁,46,11200.0,1400
2422615062,0.10551981964500473,불타는 중년 50대 사모님들,영화|성인|일본,2020,준이치, 아라가키 유리코,55,25000.0,2500
2422882742,0.11006520671134228,대물 맛에 미쳐버린 아줌마,영화|성인|한국,2021,임찬호,"지원, 주희, 순미, 다은, 경민",157,75000.0,2500
2422942083,0.05693155204200495,성욕에 빠져 허우적거리는 서양녀,영화|성인|비디오물,2021,미상,"지아나 디오르, 휘트니 라이트",243,0.0,0
2423217751,0.17804105187296884,인비저블맨,영화|공포|NaN,2020,리 워넬, 엘리자베스 모스,2,7700.0,7700
2423375980,0.20549356977318164,터미네이터 3: 라이즈 오브 더 머신,영화|액션|NaN,2020,조나단 모스토우, 아놀드 슈왈제네거,2,13000.0,6500
242359153,0.08401267455891458,날 미치게 하는 남자(Fever Pitch),영화|로맨스|NaN,2015,바비 패럴리, 드류 베리모어,39,32600.0,900
2423627957,0.07364352683944224,마음껏 느끼는 바람난 아내,영화|성인|일본,2019,코자카이 토오루, 하츠미 사키,107,0.0,2500
2423637723,0.2049840744545302,뮤직비디오 Fall On Me,영화|SF/판타지|NaN,2019,라세 할스트롬, 키이라 나이틀리,1,0.0,9900
2424189710,0.1179241183874455,나는 결백하다,영화|스릴러|NaN,2021,미카엘 하프스트롬, 요나스 칼손,137,580000.0,3500
2424388431,0.052089265737398374,루퍼스: 더 캐디스 롱 워크,영화|다큐|NaN,2021,제이슨 바파, 빌 머레이,1537,0.0,0
2424431328,0.17846506355135988,스타워즈: 라이즈 오브 스카이워커,영화|액션|NaN,2020,J.J. 에이브럼스, 김율,18,0.0,6500
2424431862,0.19473528275103177,시간을 달리는 소녀,영화|극장판 애니|드라마,2020,호소다 마모루, 나카 리이사,48,143000.0,6500
2424602788,0.08525717544403393,잭애스 프레젠트: 배드 그랜파(JACKASS PRESENTS: BAD GRANDPA),영화|코미디|NaN,2014,제프 트레마인,"조니 녹스빌,잭슨 니콜",10,25000.0,2500
2424639809,0.06583935846802798,컨저링: 사탄의 오르골,영화|스릴러|NaN,2019,존 리얼, 안토니오 루작,82,30800.0,1400
2424904082,0.11182483978543785,순진한 대학후배 자취방에서,영화|성인|한국,2021,음란독,"사랑, 해일, 혜미, 영웅",35,12500.0,2500
2424912415,0.09625363525825356,강호정,영화|액션|NaN,2017,황태래, 주윤발,76,39200.0,1400
2425045439,0.08780091566577407,하이큐!! 콘셉트의 싸움,영화|극장판 애니|NaN,2018,미츠나카 스스무, 무라세 아유무,4365,0.0,2500
2425514069,0.24597202711034197,쉘부르의 우산,영화|로맨스|NaN,2020,자크 데미, 까뜨린느 드뇌브,11,29700.0,9900
2425617782,0.1004933726413184,버스데이 원더랜드,영화|극장판 애니|SF/판타지,2019,하라 케이이치, 마츠오카 마유,94,25000.0,2500
2425709845,0.120243632753606,위대한 개츠비(The Great Gatsby),영화|로맨스|NaN,2015,바즈 루어만, 레오나르도 디카프리오,334,450000.0,2500
2425924440,0.10904231619348267,나를 노린 새엄마의 지스팟,영화|성인|일본,2021,코지마 유키오,"안노 유미, 키타노 유우",791,105000.0,2500
242660849,0.10317146921768197,인어전설,영화|드라마|NaN,2018,오멸, 전혜빈,8,1400.0,1400
2426702954,0.13860282213345101,캡틴 아메리카 3: 시빌 워(Captain America: Civil War),영화|액션|NaN,2016,안소니 루소, 홍시호,355,0.0,5500
2426750125,0.10948827069508237,벗자마자 먼저와서 빨아주는 테니스부 카나에,영화|성인|일본,2021,마츠모토,하츠미린,946,132500.0,2500
2426907847,0.07992975999560459,늑대소년:,영화|로맨스|NaN,2013,조성희, 송중기,153,96600.0,900
242696181,0.12232955333623613,동네오빠들 판,영화|성인|한국,2020,최정자, 한가인,18,12500.0,2500
2428116600,0.04002105956049778,스타워즈 라스트 제다이 성인판,영화|성인|비디오물,2018,딕 부쉬, 조지 라이올,133,0.0,0
2428443040,0.08462599825408157,보이 걸 씽,영화|코미디|NaN,2018,닉 허랜, 사마이어 암스트롱,47,19600.0,1400
2428900957,0.09160607541355478,히어로 오브 워,영화|드라마|NaN,2018,승기연, 조셉 파인즈,9,1400.0,1400
2428940423,0.10812128942579581,새아빠 그리고 새엄마,영화|성인|한국,2021,유연서,"이수, 채린, 하늘",709,172500.0,2500
2429000793,0.1098060896584645,캠핑촌 아내,영화|성인|한국,2020,최정자,"윤율, 정연주",43,20000.0,2500
242913597,0.09201448418352395,트와일라잇4: 브레이킹 던 part 1,영화|액션|NaN,2019,빌 콘돈, 크리스틴 스튜어트,29,1400.0,900
2429164211,0.18654255039639012,애비규환,영화|드라마|NaN,2020,최하나, 크리스탈,4,13000.0,6500
2429197809,0.0459948997435721,사장님에게 지려버린 아내,영화|성인|캐치온,2021,파퓰러킴, 린 하야마,1594,0.0,0
2429385709,0.08701104821102562,노웨이 아웃,영화|공포|NaN,2019,제임스 브로드허스트, 크래그 반 와텐버그,124,44800.0,1400
2429777842,0.1057077852932739,나이스 걸 라이크 유,영화|코미디|NaN,2020,"크리스 리델, 닉 리델", 루시 헤일,157,37000.0,2500
2430089900,0.15312419559156723,섹스 운동에 맛들린 U.S.A 금발녀,영화|성인|한국,2020,현성, 상우,4,2500.0,2500
2430435229,0.10139654633244943,나는 섹스가 좋아서 에로배우를 한다,영화|성인|한국,2021,제임스 오,"하루, 연주, 상두, 일남",353,60000.0,2500
2430711969,0.12284934631619691,지푸라기라도 잡고 싶은 짐승들(),영화|스릴러|NaN,2020,김용훈, 전도연,3,16000.0,4000
2431010215,0.29312584659050533,호빗: 다섯 군대 전투,영화|SF/판타지|NaN,2020,피터 잭슨, 마틴 프리먼,6,0.0,13500
2431307317,0.1084031512077416,프란츠,영화|드라마|NaN,2017,프랑소와 오종, 피에르 니네이,60,42500.0,2500
2431486181,0.08231362887414846,천장지구 2,영화|액션|NaN,2018,진목승, 곽부성,813,0.0,1400
2431547511,0.07874863646405697,거유 유부녀의 오일마사지,영화|성인|일본,2018,긴다이치 코고로, 요시카와 아이미,117,0.0,2500
2431900511,0.08709256721769712,"아이, 토냐",영화|드라마|NaN,2018,크레이그 질레스피, 마고 로비,1227,0.0,1400
2432091326,0.11231309728696472,아내의 욕정을 풀어준 편집장,영화|성인|일본,2019,치바 다이스케, 카자마 유미,64,0.0,2500
2432118261,0.18552464211338693,완벽한 타인,영화|드라마|NaN,2018,이재규, 유해진,3,13000.0,6500
2432137890,0.1202134442086217,뒤에서 앞에서,영화|코미디|NaN,2021,마스모토 쇼이치로, 미야우치 토모미,27,50000.0,2500
2432256729,0.1253746067939317,페인 앤 게인(Pain and Gain),영화|액션|NaN,2014,마이클 베이, 마크 윌버그,70,120000.0,2500
24322606,0.08903009131977561,적인걸: 도의 비밀,영화|액션|NaN,2019,천회부, 왕해상,193,67200.0,1400
2432588701,0.1324117333860704,프리덤(Freedom),영화|드라마|NaN,2016,피터 코센스, 쿠바 구딩 쥬니어,45,28000.0,1800
2433171040,0.11309808031454516,초면이지만 박아드립니다,영화|성인|일본,2021,조짱,"마도카, 나나세",216,40000.0,2500
2433384705,0.0747140871821412,트릭,영화|드라마|NaN,2016,이창열, 이정진,3296,0.0,1400
2433595546,0.06702797862085044,문 틈으로 유혹하는 유부녀,영화|성인|비디오물,2021,나가세 하와이,리리카,120,0.0,0
2433718195,0.08051432962536968,컴플라이언스,영화|스릴러|NaN,2014,크레이그 조벨, 앤 도드,285,84000.0,900
2434728693,0.11831972177653875,히트맨: 앱솔루션(Absolution),영화|액션|NaN,2016,베르너 슈만, 토마스 스펜서,28,7000.0,1400
2435329074,0.0796148318260655,예쁜 여동생2,영화|성인|한국,2020,최진철, 찬미,639,10000.0,2500
2435461075,0.11185985335678675,마음 세탁소,영화|드라마|NaN,2020,카타기리 켄지, 이케다 에라이자,28,7000.0,3500
2435578682,0.0818785210742889,아프칸 솔져스,영화|액션|NaN,2018,마이크 클래튼버그, 닉 스탈,27,1400.0,1400
2435606165,0.0782956623195593,전설의 무예,영화|액션|NaN,2015,유가량, 유가량,33,9800.0,900
2435654990,0.06490893041501403,누나,영화|드라마|독립,2014,이원식, 성유리,42,12600.0,900
243586544,0.08266153016463704,이니셜 D(Initial D),영화|액션|NaN,2016,"유위강, 맥조휘", 주걸륜,63,28000.0,900
2436008220,0.14425115927715781,고질라: 행성포식자,영화|극장판 애니|NaN,2021,시즈노 코분, 미야노 마모루,85,250000.0,5000
2436162610,0.10556712933826036,"각오는 됐나, 거기 여자",영화|로맨스|NaN,2019,이구치 노보루, 나카가와 타이시,132,110000.0,2500
2436291909,0.06288751327072213,이중섭의 눈,영화|드라마|NaN,2017,김희철,0,9,1400.0,1400
2436355559,0.08038553986485913,내가 잠들기 전에,영화|스릴러|NaN,2014,로완 조페, 니콜 키드먼,833,544600.0,1400
2437012609,0.08794358960264374,도라에몽: 진구와 은하철도 극장판,영화|극장판 애니|어린이/가족,2019,시바야마 츠토무, 윤아영,297,98000.0,1400
243748777,0.11890317860450117,그의 자취방에 울려퍼진 신음소리,영화|성인|일본,2020,이시하라 BO-YA, 아리마 요시히코,66,2500.0,2500
2437575045,0.11079698936607688,술집 여사장 많이 굶주렸네,영화|성인|일본,2020,호두K, 후지사키 미후 유,88,20000.0,2500
2437699668,0.09742315723244688,도성풍운 3(From vegas to macau 3),영화|코미디|NaN,2016,왕정, 주윤발,127,58800.0,1400
2437842735,0.0981729630648893,재등록_지옥행 특급택시,영화|로맨스|NaN,2020,D.C. 해밀턴, 지노 안소니 페시,614,80000.0,2500
2438208436,0.2161224954536896,여왕이 오로라를 위로하는 장면,영화|SF/판타지|NaN,2019,요아킴 뢰닝, 안젤리나 졸리,26,0.0,9900
2438466134,0.4305663168308875,산타의 작은 도우미들,영화|극장판 애니|코미디,2019,스콧 모지어, 베네딕트 컴버배치,71,0.0,18900
2438578821,0.10818966480525773,정사: 친구엄마와 친구누나,영화|성인|일본,2020,최민현, 시라이시,49,17500.0,2500
24388386,0.10472603937509768,스페셜포스: 써지컬 스트라이크,영화|액션|NaN,2020,아디티야 다르, 비키 카우샬,255,82500.0,2500
2438871223,0.08524416911877641,몽키킹 VS 구미호 대결전,영화|액션|NaN,2017,메이 천, 정척강,30,2800.0,1400
2439542867,0.10186711576132272,레베카: 감출 수 없는 욕망,영화|로맨스|NaN,2021,홀리 랜들, 비키 체이스,149,490000.0,2500
